,wt-SNE 1,wt-SNE 2,type
GSM362958.CEL.gz,-6.7192895903021475,3.6398715839022535,HCC
GSM362959.CEL.gz,-8.671570843058277,3.0426916088972824,HCC
GSM362960.CEL.gz,-9.264961270966802,3.0880991019693735,HCC
GSM362964.CEL.gz,-7.232406056971627,2.1931559030784586,HCC
GSM362965.CEL.gz,-7.789706935256561,3.1183554281474883,HCC
GSM362966.CEL.gz,-7.0553144441329465,1.8744652711517067,HCC
GSM362970.CEL.gz,-5.549701561353273,2.2847919710833717,HCC
GSM362971.CEL.gz,-3.5071503894497913,-15.41281493451552,HCC
GSM362972.CEL.gz,-0.08658978247335254,-15.02396342357901,HCC
GSM362976.CEL.gz,-5.034180157026469,1.3332059002251968,HCC
GSM362977.CEL.gz,-1.4020178792263351,-16.42686678106522,HCC
GSM362978.CEL.gz,-6.405045112620768,1.7418260677846509,HCC
GSM362982.CEL.gz,6.946674385038978,7.1579093981445165,HCC
GSM362984.CEL.gz,13.377650090453056,-0.07326949600736994,HCC
GSM362986.CEL.gz,1.7172608795469857,12.641957308724912,HCC
GSM362988.CEL.gz,-4.180741052656905,7.562055309125514,HCC
GSM362992.CEL.gz,6.871835450228523,6.191387305598395,HCC
GSM362993.CEL.gz,-1.648523002099136,11.600285788834697,HCC
GSM362994.CEL.gz,15.013020424716046,2.3065942834050617,HCC
GSM363008.CEL.gz,6.665879672851922,-8.28729663031022,HCC
GSM363009.CEL.gz,8.253401198129051,9.579033967454933,HCC
GSM363010.CEL.gz,-15.877232607088414,-7.037587031186748,HCC
GSM363011.CEL.gz,5.983056558788416,10.114874732374986,HCC
GSM363012.CEL.gz,-3.096488256885071,0.16104025079360085,HCC
GSM363013.CEL.gz,5.605486359128713,11.458811476739324,HCC
GSM363015.CEL.gz,2.203603979020226,14.65333274054637,HCC
GSM363016.CEL.gz,0.0086998748697886,0.4430854929582885,HCC
GSM363017.CEL.gz,7.493816533926763,9.600526753326912,HCC
GSM363029.CEL.gz,5.900889032020259,-3.1638783854538413,HCC
GSM363030.CEL.gz,2.2769852061680904,16.64431509664964,HCC
GSM363031.CEL.gz,-13.360414376823877,-4.012973818432824,HCC
GSM363032.CEL.gz,-3.3647785571512334,13.879095231963198,HCC
GSM363033.CEL.gz,-3.4771331117037363,14.076861045425415,HCC
GSM363034.CEL.gz,-14.692808421194364,-4.383780687778455,HCC
GSM363035.CEL.gz,-11.806236110027932,-8.908009016394406,HCC
GSM363036.CEL.gz,12.19114752978216,-5.929700378198825,HCC
GSM363037.CEL.gz,3.2227294047889945,7.630456278044379,HCC
GSM363038.CEL.gz,8.831637266089015,7.492213067549948,HCC
GSM363039.CEL.gz,3.089704518701641,2.4536658641879403,HCC
GSM363048.CEL.gz,3.285892125690402,9.083472434692196,HCC
GSM363049.CEL.gz,4.5534824183446165,3.3609624830396783,HCC
GSM363053.CEL.gz,0.43265116993939523,4.09832093777246,HCC
GSM363055.CEL.gz,7.024073621490027,-8.83130185095814,HCC
GSM363056.CEL.gz,3.82009070375316,8.270050943322392,HCC
GSM363057.CEL.gz,12.104435208872644,-3.1812342998279948,HCC
GSM363070.CEL.gz,8.125167613486628,12.14136778436102,HCC
GSM363071.CEL.gz,2.559795777502679,8.433257065827542,HCC
GSM363072.CEL.gz,9.535748311942461,-5.925536691960093,HCC
GSM363075.CEL.gz,5.14654716725169,9.109760328864558,HCC
GSM363077.CEL.gz,-1.4099338286981524,15.31298566895321,HCC
GSM363079.CEL.gz,2.239403069714842,16.2780990426155,HCC
GSM363081.CEL.gz,4.759777280489617,-12.21777227779493,HCC
GSM363082.CEL.gz,2.0122175084800658,4.141941405399496,HCC
GSM363083.CEL.gz,3.2847223587853973,17.65961968021822,HCC
GSM363084.CEL.gz,-1.571225318019595,0.23633115260918158,HCC
GSM363085.CEL.gz,1.1162417774542648,17.79652967213023,HCC
GSM363086.CEL.gz,1.7996611203432773,5.730167568366727,HCC
GSM363087.CEL.gz,1.8074944542969016,-6.3962020248715685,HCC
GSM363098.CEL.gz,-10.652363791912636,-13.883552362527613,HCC
GSM363100.CEL.gz,3.8614788252324086,13.71031609204552,HCC
GSM363102.CEL.gz,1.5475676256610675,8.975960229630433,HCC
GSM363103.CEL.gz,3.010737046559786,-7.720621962050493,HCC
GSM363106.CEL.gz,0.39316660285343863,11.952735144157206,HCC
GSM363107.CEL.gz,-2.0783653439980974,6.008708188487195,HCC
GSM363110.CEL.gz,-9.829025909074687,-13.30672237907722,HCC
GSM363115.CEL.gz,1.8575690632224005,10.672426448931082,HCC
GSM363121.CEL.gz,-13.240342972718706,-0.2187903311691379,HCC
GSM363122.CEL.gz,-13.623878997428957,-0.3865374419930793,HCC
GSM363124.CEL.gz,2.418899584781638,0.5180425157857022,HCC
GSM363125.CEL.gz,2.0242390481264256,11.028770007439904,HCC
GSM363126.CEL.gz,10.77945045176616,3.91221092502814,HCC
GSM363127.CEL.gz,3.814794402117925,12.534748512972966,HCC
GSM363129.CEL.gz,1.0862625304317408,17.997938003975996,HCC
GSM363130.CEL.gz,2.746800624666531,3.288052600310521,HCC
GSM363142.CEL.gz,1.5189824700586025,-11.656550031048452,HCC
GSM363143.CEL.gz,-13.502195040308754,-0.32424371055243306,HCC
GSM363144.CEL.gz,2.095990868031835,9.69564536195089,HCC
GSM363145.CEL.gz,11.341185753299635,7.18717202069045,HCC
GSM363147.CEL.gz,0.7749895832817957,16.44871911754946,HCC
GSM363148.CEL.gz,-2.2270555830463654,15.180025343338531,HCC
GSM363149.CEL.gz,1.1177880735200447,4.828605955764331,HCC
GSM363150.CEL.gz,7.733574514108147,13.068630710385245,HCC
GSM363151.CEL.gz,0.9032376138402104,6.373699235251333,HCC
GSM363152.CEL.gz,-0.2689745831401558,13.551141401142306,HCC
GSM363168.CEL.gz,-4.697274417867425,10.651998749672291,HCC
GSM363169.CEL.gz,4.704343816019092,7.491997254864001,HCC
GSM363170.CEL.gz,2.876642272277728,7.4123271625279985,HCC
GSM363172.CEL.gz,2.777169929766105,11.686960139421302,HCC
GSM363174.CEL.gz,-0.43775452805801923,14.734452643253846,HCC
GSM363176.CEL.gz,-0.6918311009210779,1.7973235537581438,HCC
GSM363178.CEL.gz,-0.3199209977538434,4.902611794086171,HCC
GSM363182.CEL.gz,-0.7679881305113202,7.997919079657879,HCC
GSM363184.CEL.gz,5.937264763405466,17.850348911545748,HCC
GSM363186.CEL.gz,0.012458002508043818,-0.7260425511788205,HCC
GSM363188.CEL.gz,0.5407057395352122,5.040387894244118,HCC
