,PC 1 (0.5105437849457898),PC 2 (0.1286439624067539),type
GSM537330_chip_array_C06T.CEL.gz,-0.1449632816744431,0.001948280704929915,tumoral_LCM
GSM537331_chip_array_C100T.CEL.gz,-0.25700583199877036,0.02881429043468291,tumoral_LCM
GSM537332_chip_array_C101T.CEL.gz,-0.0859857200220321,-0.02668021843709794,tumoral_LCM
GSM537333_chip_array_C102T.CEL.gz,-0.13928437988741096,-0.08598617470316072,tumoral_LCM
GSM537334_chip_array_C103T.CEL.gz,-0.2377462713484404,0.08171695925760417,tumoral_LCM
GSM537335_chip_array_C104T.CEL.gz,-0.24667784922515104,0.10945262746840201,tumoral_LCM
GSM537336_chip_array_C107T.CEL.gz,-0.11736135190838488,-0.053141889967028545,tumoral_LCM
GSM537337_chip_array_C108T.CEL.gz,-0.13701193063188397,-0.0798959102326986,tumoral_LCM
GSM537338_chip_array_C110T.CEL.gz,-0.17025402475569865,-0.05308886989088997,tumoral_LCM
GSM537339_chip_array_C111T.CEL.gz,-0.2343204527471848,0.027350207357830638,tumoral_LCM
GSM537340_chip_array_C113T.CEL.gz,-0.04996427570650591,-0.12563503184371538,tumoral_LCM
GSM537341_chip_array_C115T.CEL.gz,-0.2147826075068443,0.030428826569450677,tumoral_LCM
GSM537342_chip_array_C116T.CEL.gz,-0.07616336434841692,-0.11793527372200555,tumoral_LCM
GSM537343_chip_array_C117T.CEL.gz,-0.19070608643761444,-0.01060920760645045,tumoral_LCM
GSM537344_chip_array_C118T.CEL.gz,-0.10580145833517797,-0.011255454317888748,tumoral_LCM
GSM537345_chip_array_C119T.CEL.gz,-0.07257098241948126,-0.07164144032293053,tumoral_LCM
GSM537346_chip_array_C11T.CEL.gz,-0.2944559657051615,0.01919856750007294,tumoral_LCM
GSM537347_chip_array_C123T.CEL.gz,-0.1993237690486594,0.019092483599207562,tumoral_LCM
GSM537348_chip_array_C124T.CEL.gz,-0.1937248634487749,-0.010423154026630507,tumoral_LCM
GSM537349_chip_array_C125T.CEL.gz,-0.25047621882681304,0.07980939396703204,tumoral_LCM
GSM537350_chip_array_C127T.CEL.gz,-0.09040820500480717,-0.07437263918759988,tumoral_LCM
GSM537351_chip_array_C128T.CEL.gz,-0.008590292205049524,-0.13089252152420128,tumoral_LCM
GSM537352_chip_array_C134T.CEL.gz,-0.09713670969774188,-0.05420079145028671,tumoral_LCM
GSM537353_chip_array_C135T.CEL.gz,-0.24653297855121015,0.026020369355956613,tumoral_LCM
GSM537354_chip_array_C136T.CEL.gz,-0.18363127563056428,-0.009403237308164765,tumoral_LCM
GSM537355_chip_array_C138T.CEL.gz,-0.2275544086937362,0.006588329707018322,tumoral_LCM
GSM537356_chip_array_C139T.CEL.gz,-0.19525545680853326,-0.012698614819985424,tumoral_LCM
GSM537357_chip_array_C142T.CEL.gz,-0.18199698468213663,-0.04960500604476117,tumoral_LCM
GSM537358_chip_array_C143T.CEL.gz,-0.10025461621142874,-0.028898680672977142,tumoral_LCM
GSM537359_chip_array_C144T.CEL.gz,-0.11190941932273948,-0.04046800566415928,tumoral_LCM
GSM537360_chip_array_C145T.CEL.gz,0.03504682154378059,-0.14176191166266075,tumoral_LCM
GSM537361_chip_array_C147T.CEL.gz,-0.09876528357882987,-0.05343878605891059,tumoral_LCM
GSM537362_chip_array_C148T.CEL.gz,-0.20719449544007024,0.007320732351817798,tumoral_LCM
GSM537363_chip_array_C150T.CEL.gz,-0.05587390648947123,-0.0742326792132258,tumoral_LCM
GSM537364_chip_array_C152T.CEL.gz,-0.08498105892454164,-0.07752283439664309,tumoral_LCM
GSM537365_chip_array_C153T.CEL.gz,-0.02790727922111229,-0.09376173221951374,tumoral_LCM
GSM537366_chip_array_C154T.CEL.gz,-0.07074732879756107,-0.06176671651277448,tumoral_LCM
GSM537367_chip_array_C155T.CEL.gz,-0.1863919979683951,-0.09460203199885996,tumoral_LCM
GSM537368_chip_array_C156T.CEL.gz,-0.05048469864692859,-0.10354219299854404,tumoral_LCM
GSM537369_chip_array_C15T.CEL.gz,-0.05112376681458479,-0.03010658401546644,tumoral_LCM
GSM537370_chip_array_C22T.CEL.gz,-0.240526821240883,-0.007501588967172147,tumoral_LCM
GSM537371_chip_array_C23T.CEL.gz,-0.13948200799111912,-0.032892092557870074,tumoral_LCM
GSM537372_chip_array_C24T.CEL.gz,-0.09214859927872392,0.037080837154689746,tumoral_LCM
GSM537373_chip_array_C25T.CEL.gz,-0.18817305706336296,-0.0653891865759638,tumoral_LCM
GSM537374_chip_array_C26T.CEL.gz,-0.0303236871293951,-0.035873511440211545,tumoral_LCM
GSM537375_chip_array_C30T.CEL.gz,-0.2153566550603357,-0.01949431735676032,tumoral_LCM
GSM537376_chip_array_C31T.CEL.gz,-0.12709668941286795,-0.04846438632661106,tumoral_LCM
GSM537377_chip_array_C33T.CEL.gz,-0.13518911389856506,-0.011626063773992931,tumoral_LCM
GSM537378_chip_array_C34T.CEL.gz,-0.20531350212159,0.04369759366710437,tumoral_LCM
GSM537379_chip_array_C36T.CEL.gz,-0.17783436960560517,-0.04051396802399874,tumoral_LCM
GSM537380_chip_array_C37T.CEL.gz,-0.3497775047667027,0.046066052410745746,tumoral_LCM
GSM537381_chip_array_C38T.CEL.gz,-0.16057727158547375,-0.07521541403489383,tumoral_LCM
