feature,value
1007_s_at,0.0009526858292596
1053_at,0.0012851195848627
117_at,0.0009190292194889
121_at,0.0011098711568302
1255_g_at,0.0005600990988636
1294_at,0.0011260710008839
1316_at,0.0008332519965103
1320_at,0.0010537295094662
1405_i_at,0.0008184838806112
1431_at,0.0007898771465714
1438_at,0.0059545238026995
1487_at,0.0008186899015471
1494_f_at,0.0009707734012239
1552256_a_at,0.0005763415785344
1552257_a_at,0.0011464260938113
1552258_at,0.000792093632374
1552261_at,0.0011921503009104
1552263_at,0.0009458866471993
1552264_a_at,0.0008675302566786
1552266_at,0.001001623902067
1552269_at,0.0007364650486274
1552271_at,0.0004599080301031
1552272_a_at,0.00128680093012
1552274_at,0.0008647192804199
1552275_s_at,0.0013740885755136
1552276_a_at,0.0008701060100771
1552277_a_at,0.0009216705236742
1552278_a_at,0.0014863840324229
1552279_a_at,0.0016343257235735
1552280_at,0.0010797672849506
1552281_at,0.0013121051633446
1552283_s_at,0.0008638347777502
1552286_at,0.0009375621170432
1552287_s_at,0.0009588062146624
1552288_at,0.0014045601200543
1552289_a_at,0.0091896522573689
1552291_at,0.0010495738976824
1552293_at,0.0010458512930181
1552295_a_at,0.0005756861726742
1552296_at,0.0013136890032325
1552299_at,0.001065413656047
1552301_a_at,0.0009505114192439
1552302_at,0.0008306229317198
1552303_a_at,0.0012623363669811
1552304_at,0.0011352518139867
1552306_at,0.0007772647931716
1552307_a_at,0.00880150822648
1552309_a_at,0.0017092454335564
1552310_at,0.0013575996046675
1552311_a_at,0.0009686203248816
1552312_a_at,0.0005010329770766
1552314_a_at,0.0010771425022865
1552315_at,0.0006583443760929
1552316_a_at,0.0028796006979452
1552318_at,0.0010238864310886
1552319_a_at,0.0009215105785301
1552320_a_at,0.0013595488336235
1552321_a_at,0.0009089111522214
1552322_at,0.0011293858303622
1552323_s_at,0.0008098222524168
1552325_at,0.0009690240229641
1552326_a_at,0.0008640195695425
1552327_at,0.0011233038292252
1552329_at,0.0008068152104358
1552330_at,0.0007138190809525
1552332_at,0.0009803325761404
1552334_at,0.0009294217653867
1552335_at,0.0008658015311193
1552337_s_at,0.0006902048181541
1552338_at,0.0012762008295786
1552340_at,0.0011253025159608
1552343_s_at,0.0008095879711654
1552344_s_at,0.0005947067433906
1552347_at,0.0005542676984216
1552348_at,0.0010990244030088
1552349_a_at,0.0012843612542857
1552354_at,0.0007451918662431
