,PC 1 (0.8324481679854085),PC 2 (0.021087245783858663),type
6947,3.2873718381017243,-0.25158721433958625,tumoral
6949,3.4342317348233946,-1.0870014028672415,tumoral
6951,1.26416493919965,1.0658774380568807,tumoral
6952,3.0668597170944207,-0.3955969838185035,tumoral
6954,2.6847635406600876,0.2258979349344583,tumoral
6956,3.3564903393008314,-0.6263139130125588,tumoral
6958,3.536631556663655,-0.39334725620532573,tumoral
6960,3.116347070596692,0.17259255111092456,tumoral
6962,3.1209815412233213,-0.21184615676169455,tumoral
6963,1.8660963266812438,-0.7915713716357484,tumoral
6965,2.2124308503678827,1.180342824644321,tumoral
6967,1.8931717799423289,0.6227939794306562,tumoral
6969,1.5160551862657479,0.14201869579611967,tumoral
6971,2.7759350143613593,0.5315497975620826,tumoral
6973,2.037966525966697,0.08241163382034318,tumoral
6975,3.255271653143428,-0.11193733360281474,tumoral
6977,2.8281728294474715,-0.2380433704239657,tumoral
6980,1.3288192104822267,-0.06400653860102767,tumoral
6982,3.1274179156450757,-0.41492661680233306,tumoral
6983,2.8947215527058408,0.4108801241783385,tumoral
6985,2.354821663514666,0.7043949127070619,tumoral
6987,2.7728234234961344,-0.23763434149163298,tumoral
6989,2.610527688869368,0.2292939728961733,tumoral
6991,3.2016229458000383,-0.7867498987837603,tumoral
6993,3.3124073816314543,-0.9382496118320506,tumoral
6994,2.2660787957076356,0.06060347234767243,tumoral
6996,2.735653979835317,0.5284255405742656,tumoral
6998,3.5327144938594075,-0.5119926103384479,tumoral
7004,2.202811874071762,0.6678139738740113,tumoral
7006,3.4004831949315277,-0.6015193464380648,tumoral
7008,2.373248524629013,0.938606912610307,tumoral
7010,2.834463209474059,-0.09721433689441977,tumoral
7012,2.9126318137726437,0.3648587551944312,tumoral
7014,3.086298208361716,-0.5812240310202251,tumoral
7016,3.1792516414992567,-0.39328647608343836,tumoral
7018,2.6302147364346893,-0.36802243968339254,tumoral
7021,1.739800796526855,0.6867723901632744,tumoral
7023,2.359195285573554,0.4125318536240284,tumoral
7024,1.7553585825237754,0.9246968132762604,tumoral
7026,2.487947407602204,0.7225521174830807,tumoral
7028,3.2839474354108664,0.018824448478173897,tumoral
7029,3.0800649368706483,-0.47363010436936887,tumoral
7030,1.5013271567225899,0.8704476128720793,tumoral
7032,2.4078667303738963,-0.46306365964523527,tumoral
7034,2.644404305071314,0.009420206530036614,tumoral
7036,2.211189104285665,0.24897541091701733,tumoral
6948,-3.02169088627643,-0.28275132318481583,normal
6950,-2.3735846241808893,-0.29625257929962173,normal
6953,-3.0749193317221626,0.07263304020367631,normal
6955,-2.27244871606618,-0.260037459560076,normal
6957,-3.0096259211780017,-0.06608905239086395,normal
6959,-3.3925754950060067,-0.0755389800724238,normal
6961,-3.1138721593500724,0.005018678299193813,normal
6964,-3.0050418971866035,-0.47096007475799156,normal
6966,-2.5212009504083293,-0.01820767859085429,normal
6968,-2.971226831094129,-0.23406723892872514,normal
6970,-3.1603667671552484,-0.031315006715602084,normal
6972,-2.7442578608900448,-0.1502040315261131,normal
6974,-2.8869996361012054,-0.024585846947501905,normal
6976,-2.2853846488623617,0.32845164287785944,normal
6978,-3.0300569621059457,-0.2478562347175824,normal
6979,-2.8846395054793854,0.32877712816939203,normal
6981,-2.865438388793618,-0.09695336655077227,normal
6984,-2.811028687855568,-0.13911015599576246,normal
6986,-2.594608979016653,0.15801803988450916,normal
6988,-3.103728472457035,-0.1267891507418969,normal
6990,-3.089241734847937,0.12983722355914099,normal
6992,-2.510790879049009,-0.29530822458359,normal
6995,-3.1574898574763246,0.09590046713242202,normal
6997,-3.1058016560539277,-0.16271564048997408,normal
6999,-2.3777330445738936,0.6406371051992068,normal
7000,-2.259029419325865,-0.16093963368965414,normal
7001,-1.758070662889548,0.07403571383956055,normal
7002,-2.1773965864630553,-0.501538352728755,normal
7003,-3.107351259996339,0.09037464819927836,normal
7005,-2.5720623667803277,0.07117238183564421,normal
7007,-2.964125670200106,-0.13902512867460812,normal
7009,-3.1052948568938823,-0.010600955398143392,normal
7011,-2.191389449561756,0.51470241477443,normal
7013,-3.0912749046825665,0.20073758467279443,normal
7015,-2.9059954101136736,-0.2983234750942741,normal
7017,-3.002800782621244,-0.2109539528327485,normal
7019,-3.1829790290317783,0.03424464843478509,normal
7020,-2.735353046344717,0.22335663582699594,normal
7022,-2.788034969134832,-0.2997948534573878,normal
7025,-1.9778893947970964,-0.31584787451612567,normal
7027,-2.925787252311984,0.12865422435051443,normal
7033,-2.9437791224651955,-0.061802410234742054,normal
7035,-2.7137210465261945,-0.09634658310436468,normal
7037,-1.7149673161960035,0.19354532909440317,normal
