,wt-SNE 1,wt-SNE 2,type
6947,5.291390633899017,-1.6453545352995254,tumoral
6949,6.438122344281628,-0.4640002893805104,tumoral
6951,-4.144490271658703,1.0468878805792454,tumoral
6952,6.076699287430563,-2.418162109096049,tumoral
6954,1.086192066438689,-0.7419021071776334,tumoral
6956,4.13994889655614,1.6603667698516567,tumoral
6958,5.103572963821727,-0.7001169663991337,tumoral
6960,1.0934188479833673,-2.135718419409096,tumoral
6962,5.499598233132153,-1.9443911861672887,tumoral
6963,3.4735511160231063,0.3263555913151827,tumoral
6965,1.0570438780006994,1.706603656386376,tumoral
6967,0.2540589935287303,-1.4795633696680448,tumoral
6969,-1.1086267266737686,-2.4773042109372905,tumoral
6971,3.177076972312219,-1.760426302842864,tumoral
6973,2.058779747412821,-0.19463146562308778,tumoral
6975,5.309081465047424,-2.485491682689513,tumoral
6977,5.590942581003059,-2.1001525937182803,tumoral
6980,3.358544378446064,0.7563183821372935,tumoral
6982,4.997877606229409,0.5029963474765338,tumoral
6983,3.1531966761373913,-0.005843302368993564,tumoral
6985,0.01588376692164545,3.467404577716672,tumoral
6987,3.2673494885366496,-0.3135781888234426,tumoral
6989,3.483260441945672,-0.6144824237313035,tumoral
6991,3.8127247402441347,-3.237344378450428,tumoral
6993,4.116863176715337,-3.2357009070331975,tumoral
6994,2.883401693843106,-0.32045973817141554,tumoral
6996,1.6961930419953706,-0.09830117874827538,tumoral
6998,4.694344640880445,0.09162514770926969,tumoral
7004,2.5330713407050753,-0.2411192614181203,tumoral
7006,3.0015524319070472,1.990237696782619,tumoral
7008,2.3235738088438365,-1.4041306474623145,tumoral
7010,2.5410864913998172,-2.5862066692475714,tumoral
7012,1.8216348900673507,0.5009620805435041,tumoral
7014,5.8158752522254895,-1.603722411553569,tumoral
7016,4.120207303756861,-1.5357177102961894,tumoral
7018,4.4928374423445305,-1.0273276168971712,tumoral
7021,0.5840070240096562,0.40755964663103683,tumoral
7023,3.107595563840525,-1.545132047145907,tumoral
7024,-3.9450331659041717,-3.0840441643409147,tumoral
7026,2.3020027908291896,-1.7682671795488247,tumoral
7028,5.774634823171433,-0.9862009251442245,tumoral
7029,4.534040493637648,-2.179936539050168,tumoral
7030,-2.559285683064685,-2.5713243327076487,tumoral
7032,0.7930461014173328,-2.0867043852047433,tumoral
7034,3.8606884642644936,0.06617537279677024,tumoral
7036,0.40737982500066255,-3.1773519948931668,tumoral
6948,-3.006866636706394,-0.1270143625412739,normal
6950,-4.510406757250874,-0.5022327313219804,normal
6953,-1.3435154750517895,-0.6009884176430824,normal
6955,-5.275639905639256,-0.5855881652832229,normal
6957,-2.5109029638177005,0.8469807877294785,normal
6959,-4.39907127591597,2.683829553869896,normal
6961,-3.219739390014215,-0.40129882427635327,normal
6964,-4.892737755601818,-0.5185230001715228,normal
6966,-3.6200325031015232,0.04720553934861196,normal
6968,-2.0159216305727963,2.1513514711824047,normal
6970,-5.132776189277135,-1.4974652859569484,normal
6972,-2.178329947348607,0.050836350818391544,normal
6974,-2.870820779239662,1.8313085239366274,normal
6976,-1.6303011257150473,-0.025754835592990768,normal
6978,-5.392361659189242,0.388145773234459,normal
6979,-3.492869100982065,2.245767959250197,normal
6981,-1.0017158759639468,2.1432533078533726,normal
6984,-3.310278890196149,1.716554115835422,normal
6986,-0.694431544634732,1.8480529488596886,normal
6988,-3.334566031970614,3.029996086596345,normal
6990,-2.8685416270053605,2.9312510067328335,normal
6992,-5.108405507495747,1.5464506936561317,normal
6995,-4.037561249974715,3.0162345297882767,normal
6997,-1.3237422952233882,1.9497380035921745,normal
6999,-1.3962043666956303,3.09368518590424,normal
7000,-4.626339890615809,1.1890478531401392,normal
7001,-2.4702289611777277,-1.4466156559843588,normal
7002,-4.622906240662993,0.41738560660143675,normal
7003,-3.1344088814000473,3.482468688897018,normal
7005,-1.8209182214896196,2.4095189371832837,normal
7007,-2.416898027069492,0.8806283380773829,normal
7009,-3.1040526021293076,-1.608216814464958,normal
7011,-1.6155193386008861,2.8541578737772646,normal
7013,-3.33907717739231,2.132588758461881,normal
7015,-1.477614518159349,0.900298785570016,normal
7017,-1.4889922246048999,1.4133669760695247,normal
7019,-2.0701372048699676,0.34028077552196034,normal
7020,-2.236779458471914,4.151105090283606,normal
7022,-1.2056803212693283,1.080187006119321,normal
7025,-2.1367054423249634,-0.6321960448202916,normal
7027,-2.4961772649307856,0.04472029132580984,normal
7033,-2.8361355931443297,-1.2775821150897524,normal
7035,-1.407226314731227,0.4486220515026069,normal
7037,-4.311377711256855,-2.3949245268533144,normal
