,PC 1 (0.15985486132470533),PC 2 (0.1131460937351622),type
6947,125.33654791448967,26.998785777524205,tumoral
6949,162.78923900970946,-28.540090157141687,tumoral
6951,-35.55710839249828,22.604840723892117,tumoral
6952,166.47851009736982,92.02180218268778,tumoral
6954,51.0521051215539,26.185588131175795,tumoral
6956,88.85075211508882,-80.02945165477352,tumoral
6958,142.55951312486079,-55.527839032689236,tumoral
6960,71.24608771610717,-6.878571245234112,tumoral
6962,147.34727987503086,47.271290267184476,tumoral
6963,66.9186675203429,-85.81663794623626,tumoral
6965,17.71379800682455,19.218760631382043,tumoral
6967,30.260503694288236,0.9463490662171518,tumoral
6969,17.62504077633513,43.16083590025556,tumoral
6971,71.15166399569232,14.256435317461504,tumoral
6973,17.63823907457689,-51.83039576281575,tumoral
6975,137.73153025641017,81.50369594270623,tumoral
6977,147.86853095146128,63.97853428690245,tumoral
6980,35.92005207129183,-83.58920726562393,tumoral
6982,136.44553934060147,-92.87095412676962,tumoral
6983,69.206707205026,-115.22269469533192,tumoral
6985,-34.879768599310616,-125.24866566223551,tumoral
6987,72.22537799184425,-86.27520272617052,tumoral
6989,79.09157936232552,-85.00613499509967,tumoral
6991,98.45815079235688,-88.75776306355085,tumoral
6993,140.27397389274398,-81.89795589647142,tumoral
6994,52.71623679089017,-50.71078307812461,tumoral
6996,39.320132736728645,-54.59191697561469,tumoral
6998,128.05125996756198,-103.67687413599414,tumoral
7004,52.926334628325975,-69.3044097122118,tumoral
7006,85.8889674972501,-119.51297119011959,tumoral
7008,59.95864788220288,-28.29131584506201,tumoral
7010,90.73661319444548,5.924346739787299,tumoral
7012,43.064118289012136,-64.7694247916131,tumoral
7014,154.67246435442428,17.100997136133323,tumoral
7016,103.88930520995481,-29.64022255631725,tumoral
7018,87.20703529411345,-36.45146654638368,tumoral
7021,-4.66656262182641,-36.6490697387086,tumoral
7023,85.96784154028805,25.354401073627066,tumoral
7024,65.76422970983558,212.35384513442165,tumoral
7026,88.91831213589221,26.721941509975522,tumoral
7028,121.5212553393565,-19.542789648713118,tumoral
7029,125.14351943833901,19.512506430348733,tumoral
7030,73.22324302363891,166.73534154287265,tumoral
7032,83.47392084254196,12.419569657365471,tumoral
7034,95.67009061817879,-48.612160179614094,tumoral
7036,70.12453670595718,32.85438653557943,tumoral
6948,-70.7775352724805,63.888991227127754,normal
6950,-45.93048951049693,78.21866097258031,normal
6953,-96.48342371658805,22.634449838807175,normal
6955,-18.796291520671225,125.94489824439684,normal
6957,-79.1014569540708,19.293720871681913,normal
6959,-136.49034254667797,-8.84270465773289,normal
6961,-76.4547130266567,92.5301022086537,normal
6964,-54.975614702463446,126.53913949544835,normal
6966,-75.45146014969694,62.41302811836591,normal
6968,-109.09963568054131,-50.18458947833603,normal
6970,-52.610119318864456,146.14935192319035,normal
6972,-73.9074492793881,35.77042569230693,normal
6974,-109.91491369649961,-14.412546641207229,normal
6976,-53.7295297695969,28.060127682867435,normal
6978,-78.66252663758807,108.62010028986805,normal
6979,-121.03087790315975,-11.78041020822369,normal
6981,-109.93125234841771,-117.85346012590736,normal
6984,-116.53012661404343,9.999451278334961,normal
6986,-76.02569650172443,-77.03690636673048,normal
6988,-145.83414954900846,-85.69144057330853,normal
6990,-149.7644051004347,-71.7708114477703,normal
6992,-110.35361262918492,27.542175951222205,normal
6995,-155.9672605764067,-52.910728060411465,normal
6997,-108.9940619941928,-81.43603479096683,normal
6999,-54.83471767825412,-35.93674393028963,normal
7000,-94.45874109489218,31.379880824297636,normal
7001,-20.841234834635188,109.51594482206197,normal
7002,-83.16031312158518,52.70527666212047,normal
7003,-138.39355674535773,-94.33532107657794,normal
7005,-99.62848117405142,-46.219029634321444,normal
7007,-94.56348305083615,16.915627653573974,normal
7009,-39.972471665165294,147.59491161076642,normal
7011,-97.12603503545029,-68.37684190522366,normal
7013,-119.01307072022925,-7.044998757739764,normal
7015,-76.50585157947938,-15.391236337193982,normal
7017,-100.4952237439714,-51.08684642758081,normal
7019,-64.02317217557231,36.18831109730326,normal
7020,-139.68582180896652,-148.49993501122637,normal
7022,-67.19611214823664,-35.88817788345056,normal
7025,-44.6507144672628,58.72949893725174,normal
7027,-74.53270968262453,52.1255901570436,normal
7033,-40.78435885498164,115.98775150948909,normal
7035,-61.97106701422674,3.0003946888178064,normal
7037,11.33006610299774,275.0716661977409,normal
