,wt-SNE 1,wt-SNE 2,type
GSM563920_1,2.514259196423132,-1.116839034038114,primary_breast_cancer
GSM563922_3,-0.0033941874611903506,-1.623407501404746,primary_breast_cancer
GSM563923_4,3.5580462661987635,7.940816026512875,primary_breast_cancer
GSM563924_5,2.643360656188265,5.839396130398108,primary_breast_cancer
GSM563925_6,2.019056815064192,6.27151109517772,primary_breast_cancer
GSM563926_7,1.882315722578483,3.235305061577135,primary_breast_cancer
GSM563927_8,0.962817311398799,0.668434598698202,primary_breast_cancer
GSM563928_9,-4.413468713074026,-9.421736018348914,primary_breast_cancer
GSM563929_10,-6.289384489557412,-4.771319822825653,primary_breast_cancer
GSM563930_11,2.0373958436105153,2.1032640923166537,primary_breast_cancer
GSM563931_12,-5.112400732448423,-10.059218990683377,primary_breast_cancer
GSM563933_14,-1.8505918994550208,-6.766891642685856,primary_breast_cancer
GSM563934_15,-4.249843607644869,-8.550963987396742,primary_breast_cancer
GSM563935_16,1.2666302095220634,0.3482644957831453,primary_breast_cancer
GSM563936_17,1.8472279100895386,6.727600504325737,primary_breast_cancer
GSM563937_18,0.45927179619261843,5.653175618263965,primary_breast_cancer
GSM563938_19,-0.3402434344665678,5.028181780577179,primary_breast_cancer
GSM563939_20,3.002375469839775,-0.18094946500823228,primary_breast_cancer
GSM563943_24,-6.0348736552571856,-7.041465274880966,primary_breast_cancer
GSM563944_25,-0.22214770270046574,6.706753093692605,primary_breast_cancer
GSM563945_26,1.3859736872406776,-1.8774231791609968,primary_breast_cancer
GSM563947_28,-3.46648373615156,-7.045399295768708,primary_breast_cancer
GSM563948_29,1.1744083714610216,1.2624033392861722,primary_breast_cancer
GSM563949_30,3.9812766084824953,7.0120762849798135,primary_breast_cancer
GSM563950_31,-1.9416739092266655,-6.806504649183579,primary_breast_cancer
GSM563952_33,3.114226924225144,7.831802311022314,primary_breast_cancer
GSM563953_34,0.6678557845272688,4.619899196578703,primary_breast_cancer
GSM563956_37,-1.3945271321794463,6.498758233707619,primary_breast_cancer
GSM563957_38,-3.422536582968174,-9.175073126019948,primary_breast_cancer
GSM563959_40,-6.028577347442737,-5.495352590556653,primary_breast_cancer
GSM563960_41,-5.92572514455156,-6.03528419018412,primary_breast_cancer
GSM563961_42,-0.27597042688327905,-1.0134504999912948,primary_breast_cancer
GSM563962_43,-5.098132447893208,-7.873378873871815,primary_breast_cancer
GSM563963_44,-4.939570284938019,-8.742667518370732,primary_breast_cancer
GSM563964_45,3.236617062006672,6.541902099372982,primary_breast_cancer
GSM563966_47,2.854025779155059,5.2102047166915435,primary_breast_cancer
GSM563968_49,1.7996896196849907,4.553939309157826,primary_breast_cancer
GSM563969_50,4.166467371681741,9.798636667166567,primary_breast_cancer
GSM563970_51,2.5316394333501204,3.8985016617212875,primary_breast_cancer
GSM563971_52,0.4515515100079468,1.9239526143719428,primary_breast_cancer
GSM563972_53,3.916885592749913,1.4669451639694007,primary_breast_cancer
GSM563973_54,-3.829679088042365,-9.321607565096482,primary_breast_cancer
GSM563974_55,2.6480161711379093,1.2815141504675616,primary_breast_cancer
GSM563975_56,1.6881464028715805,1.6609560599196858,primary_breast_cancer
GSM563976_57,-5.77211457518326,-6.186723445529103,primary_breast_cancer
GSM563978_59,-5.096375929825079,-9.219226814393613,primary_breast_cancer
GSM563979_60,1.1855071495626146,7.1839373453959725,primary_breast_cancer
GSM563980_61,-3.5120146371676886,-7.186081695221196,primary_breast_cancer
GSM563981_62,5.332566762372825,6.934228707830673,primary_breast_cancer
GSM563982_63,-6.778643921964094,-5.968220955163353,primary_breast_cancer
GSM563983_64,-5.359346052542555,-8.893661935141475,primary_breast_cancer
GSM563984_65,4.732362640643751,1.3289093401568812,primary_breast_cancer
GSM563985_66,1.4364726091722593,1.4765498533217791,primary_breast_cancer
GSM563986_67,-6.598418898855326,-7.916903518746559,primary_breast_cancer
GSM563987_68,-6.4245732302910925,-7.048148485118166,primary_breast_cancer
GSM563988_69,-4.798498641546148,-9.93681006525766,primary_breast_cancer
GSM563990_71,2.110732847091312,0.2453675881270373,primary_breast_cancer
GSM563991_72,1.1228635054583656,5.396777413431007,primary_breast_cancer
GSM563992_73,-6.288759020849445,-4.399293973166251,primary_breast_cancer
GSM563993_74,-5.3249894896125,-7.1960082352611785,primary_breast_cancer
