,wt-SNE 1,wt-SNE 2,type
800,5.69825226066599,-3.5903818656376436,normal
801,1.643308379079755,-1.108965482736284,normal
802,8.356392599063962,-1.7570744784864563,normal
804,0.8329661335301695,-5.897943143860807,normal
805,5.701815930043904,-2.5857056876623283,normal
806,10.450142388040636,2.7120767648735096,normal
807,1.1282673715990248,-0.4894751972646281,normal
808,7.740865028519039,-1.1149688904585546,normal
809,2.9086918900293166,-0.8961447422540342,normal
810,1.1227264408355644,-5.377602336379467,normal
811,6.162657840343413,-2.138562924775627,normal
812,3.534090454280592,-1.2314062379371071,normal
813,0.660672123632941,-6.442771510680307,normal
814,-1.0546216936860546,-3.4373251260070496,normal
815,5.113878544339877,-0.9397420031880496,normal
816,6.767172415592388,1.1871617052412828,normal
817,4.61962383006734,-1.3212635547381737,normal
818,10.441589734628028,2.6909638345183855,normal
819,10.47796839378508,3.356710230556138,normal
820,6.773202908565484,-1.7414429470079722,normal
821,6.6851046946264505,-0.9611193876677467,normal
822,3.8279729312750614,-2.8464123136182637,normal
823,7.32680003652651,-1.855958554028084,normal
824,3.3963077674699154,-0.007984861471198819,normal
825,1.5601127954435574,-0.34006565165031716,normal
826,8.83851571086798,-0.9420003140116064,normal
827,-0.46731777467903624,-4.081011093678245,normal
828,2.9198963307391788,-2.198110173491377,normal
829,1.1872730072049358,-4.270303184932345,normal
830,5.350252419468168,-4.883622627894372,normal
831,-0.1256730617746851,-3.6105935743239375,normal
832,5.150014280652811,-0.40998649138559695,normal
833,-0.46660748743038255,-3.008975594323385,normal
834,3.9277700903390205,-4.07337011370005,normal
835,1.4675133352467284,-3.7670889897087325,normal
836,5.260434141689871,-4.893324665158513,normal
837,-1.4037415001516778,-6.807891130526868,normal
838,8.019421770531402,-3.357459174704567,normal
839,7.73325745557324,-4.784654706942871,normal
840,1.7726545813908974,-5.47116335629696,normal
841,7.289890135979778,-3.7441862411808007,normal
842,0.15985055760382805,4.1197031663317265,AML
843,1.7510067903003461,4.980512361244407,AML
844,2.08896076930872,5.090611221474554,AML
845,-5.884653533414117,-1.0075495852907854,AML
846,-3.6217262761554334,-2.249477038725472,AML
847,-3.8993017983581937,-2.44530952436273,AML
848,5.930679253606801,4.676908792634414,AML
849,5.645812303742635,4.14179461050777,AML
850,5.61992218529209,4.109356771160833,AML
851,-3.056746725410012,-1.053763084411393,AML
852,-4.366929469959282,2.135571449355822,AML
853,-3.627246789999485,3.9252424096241776,AML
854,-2.6926200871881316,1.7028054749477832,AML
855,-2.1869616745579985,3.2351783681603044,AML
857,-2.1783728883985245,-4.811425630215062,AML
858,-2.184813056677215,-4.816377899331175,AML
859,4.39560326225655,2.1699008554200487,AML
860,-4.976538410048857,1.1973957658105487,AML
861,2.531853991301028,2.519638560124725,AML
862,2.3392742241231343,2.517024894157776,AML
863,-0.6860744286297261,-0.09642656309021318,AML
864,-2.081336587631247,-2.2309991345100206,AML
865,-1.6571412383807018,0.1108946972661891,AML
866,-6.311757674520136,-2.45567719070702,AML
867,-6.40387841728529,-2.9298669004019793,AML
868,-6.44691129114628,-2.875267831791365,AML
869,-1.687293085305851,2.689165928956483,AML
870,-1.756134413073778,3.2479413472698426,AML
871,-1.4181366386395862,7.820066505447885,AML
872,-3.889010665524394,6.848850390913622,AML
873,-2.8051011472994154,6.454626504016298,AML
874,-2.5592948450972246,6.822494288846879,AML
875,-5.105185171479796,-1.0346839683587983,AML
877,0.6089177765555407,0.6819014827032333,AML
878,-4.318684039465174,-0.3396554948936788,AML
879,0.3004151217419328,5.678210425177293,AML
880,-3.6973785346085246,0.1887430776138827,AML
881,0.042237229348637016,2.9338820206550134,AML
882,-0.18279603062840727,2.0209969865848145,AML
883,-3.537127622647957,-5.344871289564937,AML
884,-4.328342355861521,-5.35093753999513,AML
885,-4.345636476956879,-4.1340091070395975,AML
886,-1.8424729906265163,1.888357157375604,AML
887,-1.135950328580233,5.623684917782059,AML
888,-1.7800477423387728,5.820266439087617,AML
889,-7.123537470812631,-1.1690910338501308,AML
890,-2.2889144069001337,-3.3854657654089837,AML
891,-2.0443399539520573,5.293202060019076,AML
892,-8.322743290700982,0.020452070722096323,AML
893,-8.76615975749314,4.243253595607959,AML
894,-8.710952636951339,4.314216133437654,AML
895,-8.635973958762214,2.2425851703429314,AML
896,-8.635163312746501,2.3711552837181418,AML
897,-9.088249733749958,2.584966528722711,AML
898,-7.051661214821597,1.5088123047751598,AML
899,-6.594682971146153,2.0992971153699926,AML
900,-6.550454748743577,2.5684020993558065,AML
901,-6.149474824963211,3.6156208132608665,AML
902,-6.213903361623286,4.2000388177945185,AML
903,-6.916234019865965,3.7562715127509785,AML
