,PC 1 (0.5793272160848901),PC 2 (0.15612749165647472),type
84,-0.3695594923671647,-0.15889470328123,basal
85,-0.43859289197236256,-0.1431145487569266,basal
87,-0.3810436588168031,-0.19108975238161094,basal
90,-0.3411887523440233,-0.14977408354831795,basal
91,-0.2343761077149919,-0.15688933993589488,basal
92,-0.4681942870326303,-0.17860970307576113,basal
93,-0.17659028663027074,-0.19141029368816445,basal
94,-0.2917294218849759,-0.15579524246994844,basal
99,-0.22101953236972463,-0.19230731497320916,basal
101,-0.34604697469996565,-0.17939544047173026,basal
102,-0.29688741478738806,-0.16781290336953888,basal
106,-0.2857755666441176,-0.14366232618819771,basal
108,-0.27009257808882564,-0.12763236901970157,basal
109,-0.2833986081481417,-0.11941553141038742,basal
110,-0.2441243865545535,-0.06282175109475789,basal
111,-0.28480548857098065,-0.15495375015751062,basal
112,-0.2964120930036761,-0.13722121030409415,basal
113,-0.2988724191792168,-0.18770547232157722,basal
114,-0.21494821271243247,-0.162548376485913,basal
115,-0.39520222141173017,-0.12373666785809916,basal
118,-0.34561973076801616,-0.20100555141002904,basal
119,-0.35017054984613005,-0.07935016234356453,basal
120,-0.2933231480807312,-0.13257862119770925,basal
124,-0.29424406658688007,-0.10621588628473878,basal
125,-0.268620812107878,-0.16043900228080651,basal
128,0.11414770914561434,-0.2118614946730567,basal
130,-0.17188812992208163,-0.11194051352176819,basal
131,-0.33620982953242834,-0.15050884909829407,basal
135,-0.3232861529290375,-0.1362879134991577,basal
136,-0.35459991042363204,-0.11028728932929362,basal
138,-0.24419963380010976,-0.1579122709503782,basal
139,-0.272787703449629,-0.15577593900032097,basal
142,-0.18497904619261785,-0.17672531765189267,basal
143,-0.3331545212509779,-0.09634700939433066,basal
144,-0.15038962494514477,-0.13624743850756144,basal
145,-0.3232064799115168,-0.13831421051027037,basal
146,-0.3262279745411011,-0.09155788591718084,basal
147,-0.23155598820818193,-0.09720651055033003,basal
148,-0.13713104272248514,-0.13055412473527464,basal
149,-0.26578595000945726,-0.15126411399738982,basal
150,-0.26456366139457305,-0.1346723002920832,basal
86,0.4023848574546613,-0.11145088156765814,HER
88,0.3584404082216989,-0.07288230635977051,HER
89,0.35513298331596976,-0.14644529524885758,HER
95,0.4559594257850003,-0.11476694770507356,HER
96,0.5998796183789243,-0.1759602834072748,HER
97,0.45373519015155833,-0.12725025288660255,HER
98,0.20862140064655307,-0.05825874412474387,HER
100,0.2166535440192618,-0.0806046279801605,HER
103,0.31369250911577895,-0.10949510655605717,HER
104,0.2318269633781424,-0.11310860260303399,HER
105,0.22865802412988454,-0.13268378626390015,HER
107,0.18337754215511737,-0.058707435739751956,HER
116,0.27059596380645146,-0.06311218800614975,HER
117,0.3786923462107896,-0.16596073945282327,HER
121,0.3786030251991349,-0.10818260111284249,HER
122,0.4260709062642481,-0.19832831954350397,HER
123,0.49947220897755595,-0.21065300367657527,HER
126,0.40660246541182254,-0.10858592674971351,HER
127,0.46808120797892155,-0.1669106979505139,HER
129,0.24276772008455147,-0.09225009004207599,HER
132,0.18906210917281413,-0.08532281418699579,HER
133,0.34154246234664626,-0.15897045423059672,HER
134,0.327909212733907,-0.10436257331757529,HER
137,0.5266670492728363,-0.14773103705945445,HER
140,0.46887507728627836,-0.17921786140955537,HER
141,0.33488635725466703,-0.24626996523399414,HER
151,0.2405852852245215,-0.1699744625271191,HER
152,0.3418760167666516,-0.08230880292604223,HER
153,0.5648702359970206,-0.18279566724445348,HER
154,0.3455652160960935,-0.16408999039086833,HER
155,-0.21793924740990578,-0.06552354861026508,cell_line
156,-0.267421180869245,-0.09001588297493902,cell_line
157,-0.2134509729454533,-0.09757554193808908,cell_line
158,-0.2362788965784289,-0.12720435565192084,cell_line
159,-0.25088120356463733,-0.06442992006602569,cell_line
160,-0.2840114784277706,-0.10893069387516627,cell_line
161,-0.1658990179660849,-0.13023899882260273,cell_line
162,-0.2481907196763509,-0.08209014218430058,cell_line
163,-0.37996317057532814,-0.04663937451720167,cell_line
164,-0.3030955162132188,-0.13690203310179852,cell_line
165,-0.37638810027607755,-0.041134773553700356,cell_line
166,-0.3168645964042155,-0.06869506346371189,cell_line
167,-0.2685546221169818,-0.10329116660119268,cell_line
168,-0.25760996627910193,-0.06536542551682836,cell_line
171,-0.3312962501326615,0.4519210660362929,normal
172,-0.19352865210462084,0.36051077945834475,normal
173,-0.14085422323129956,0.3508121803902986,normal
174,-0.23453026251242917,0.32434115021612053,normal
175,-0.20236101350474786,0.3034424604829484,normal
177,-0.21204958155701978,0.4247021735659131,normal
178,-0.17860606014659822,0.2183055764695916,normal
180,-0.2494373432088839,0.18076065145745954,luminal_A
181,-0.17984148814821,0.185388517866181,luminal_A
184,-0.21106429056836426,0.19057682166096596,luminal_A
187,-0.13263568073015738,0.16068983285032454,luminal_A
190,-0.20980099075144312,0.12178865295871479,luminal_A
191,-0.21322225161544606,0.17096110984406832,luminal_A
194,-0.14463004012825723,0.189076302260705,luminal_A
195,-0.24410090868969384,0.18146920487544196,luminal_A
199,-0.00601546166724578,0.22791504019619355,luminal_A
200,-0.08028931699729684,0.2250607303280942,luminal_A
203,-0.041144277912206456,0.20910374436232107,luminal_A
204,-0.18504164689226574,0.19642275920711663,luminal_A
205,-0.034681273847498605,0.22805281502092253,luminal_A
208,-0.15015616367629478,0.16042085784223753,luminal_A
209,-0.24449422039447252,0.23064334717751545,luminal_A
213,-0.02742467407434528,0.19381058837383378,luminal_A
216,-0.11611670883714453,0.17568228846079903,luminal_A
217,-0.11394228713076753,0.15437443153811403,luminal_A
220,-0.1395542259951633,0.15160881835373288,luminal_A
221,-0.11940999463357067,0.18173276404338168,luminal_A
222,-0.12701151946985295,0.15736176079413472,luminal_A
223,-0.13024964289014723,0.17188951568012867,luminal_A
224,-0.06878196867122618,0.2019118611724704,luminal_A
225,-0.10913232478061936,0.26571986094984285,luminal_A
228,-0.15713499897440492,0.14040223533533214,luminal_A
231,-0.26113826296475484,0.1982047980665445,luminal_A
232,-0.15106847560920986,0.23538926116817843,luminal_A
234,-0.11293891372337198,0.20368042833213387,luminal_A
235,-0.17171016187416652,0.197519995008717,luminal_A
182,0.5319434557954271,0.07209163419353204,luminal_B
183,0.3270520264087706,0.06425100459708817,luminal_B
185,0.04141094580030383,0.13395161266620736,luminal_B
