,wt-SNE 1,wt-SNE 2,type
GSM152931.CEL,4.379552465917481,1.0166592091210522,primary_prostate_tumor
GSM152932.CEL,-3.580081695336194,-1.996392800447704,primary_prostate_tumor
GSM152933.CEL,-0.41962634041472596,-0.5954389487531512,primary_prostate_tumor
GSM152934.CEL,1.6631137192444279,2.3853969894329077,primary_prostate_tumor
GSM152935.CEL,-4.165911018325644,-3.2305114699149127,primary_prostate_tumor
GSM152936.CEL,2.269721130750116,0.07942322700913805,primary_prostate_tumor
GSM152937.CEL,1.382532237914034,3.4063587221540357,primary_prostate_tumor
GSM152938.CEL,-3.698074688789917,-4.002108389328371,primary_prostate_tumor
GSM152939.CEL,-1.5148646311476162,-3.54934763102744,primary_prostate_tumor
GSM152940.CEL,2.3849767803728095,-4.546246172717308,primary_prostate_tumor
GSM152941.CEL,4.556873246444628,-2.579563679397863,primary_prostate_tumor
GSM152942.CEL,-1.2490202215960748,1.5926156670454483,primary_prostate_tumor
GSM152943.CEL,1.7564042636354384,0.877404042495759,primary_prostate_tumor
GSM152944.CEL,-2.451881756115451,0.7376603223549266,primary_prostate_tumor
GSM152946.CEL,-5.14725092248403,-3.1796221109283693,primary_prostate_tumor
GSM152947.CEL,4.015723200736528,1.3659989699294115,primary_prostate_tumor
GSM152948.CEL,-5.323451623944342,-3.199539999959661,primary_prostate_tumor
GSM152949.CEL,-1.343814835588655,0.5953607826586066,primary_prostate_tumor
GSM152950.CEL,-0.5216549441577298,4.016936191731043,primary_prostate_tumor
GSM152951.CEL,-3.3183420953818867,-2.2626096545354932,primary_prostate_tumor
GSM152952.CEL,1.2688896125743148,-2.2595824869194545,primary_prostate_tumor
GSM152953.CEL,0.9292381723130277,-3.5162142371496103,primary_prostate_tumor
GSM152954.CEL,3.2321480952596424,-1.9733054186085701,primary_prostate_tumor
GSM152955.CEL,-3.0375381443917373,1.9792531042982304,primary_prostate_tumor
GSM152956.CEL,1.2269667950466498,-2.0916598130460664,primary_prostate_tumor
GSM152957.CEL,4.079418696816441,-2.282559626892374,primary_prostate_tumor
GSM152958.CEL,3.0002427050417593,-0.5870246664610672,primary_prostate_tumor
GSM152959.CEL,4.99555990439757,-1.4321755980668545,primary_prostate_tumor
GSM152960.CEL,4.7329612349119135,-1.3082510130908436,primary_prostate_tumor
GSM152961.CEL,3.36996999718634,-1.1962354284649468,primary_prostate_tumor
GSM152962.CEL,0.004695232718403807,2.0767052965112756,primary_prostate_tumor
GSM152963.CEL,0.8124014084066957,-1.5199592188708222,primary_prostate_tumor
GSM152964.CEL,0.4434392583486482,3.368070074615102,primary_prostate_tumor
GSM152965.CEL,0.853485329868428,2.223998762275724,primary_prostate_tumor
GSM152966.CEL,3.5888776012041013,0.14732035317717188,primary_prostate_tumor
GSM152967.CEL,1.110819988693947,0.05243403440820108,primary_prostate_tumor
GSM152968.CEL,-0.2500740914817458,1.2496488666284649,primary_prostate_tumor
GSM152969.CEL,4.097251041813982,0.23788694982507652,primary_prostate_tumor
GSM152970.CEL,6.247448494616003,0.7797035458221548,primary_prostate_tumor
GSM152971.CEL,3.6968627734274606,0.36872379626161206,primary_prostate_tumor
GSM152972.CEL,2.981692989731876,0.0301156634055683,primary_prostate_tumor
GSM152973.CEL,-2.7053640126501532,-2.9894133262078153,primary_prostate_tumor
GSM152974.CEL,-3.4529175812365542,-2.1724896235300446,primary_prostate_tumor
GSM152975.CEL,3.6678188966605325,0.7295698165295761,primary_prostate_tumor
GSM152976.CEL,5.079283989815942,1.8834125616528659,primary_prostate_tumor
GSM152977.CEL,2.521684894191335,2.4245730981559643,primary_prostate_tumor
GSM152978.CEL,2.5972009769082476,0.7943269698623209,primary_prostate_tumor
GSM152979.CEL,-3.917608574645072,-0.5750291285040374,primary_prostate_tumor
GSM152980.CEL,1.8854311665459889,1.3974485301527,primary_prostate_tumor
GSM152981.CEL,-2.3404319109657092,4.103063652807912,primary_prostate_tumor
GSM152982.CEL,2.2662068195462974,2.2731701100779373,primary_prostate_tumor
GSM152983.CEL,2.7046106383013195,-0.5834861445184726,primary_prostate_tumor
