,PC 1 (0.3347847829013202),PC 2 (0.12894407572682012),type
GSM1021121_N10,-0.04123552357013922,-0.07490640231066813,normal
GSM1021122_N11_1,0.20540405783467694,-0.08668667873444484,normal
GSM1021123_N12_1,-0.022968495788015297,-0.09446855699472541,normal
GSM1021124_N15_1,-0.055729879069998836,-0.11467373211932634,normal
GSM1021125_N17_1,0.39805087133877176,-0.14127940253745797,normal
GSM1021126_N22_1,-0.08750603897252272,-0.06075562513331674,normal
GSM1021127_N23_1,-0.056253193204666076,-0.07125579794247061,normal
GSM1021128_N24_1,0.20194877920483284,-0.1267366659043512,normal
GSM1021129_N27_1,-0.02276547573783753,-0.09153245946492358,normal
GSM1021130_N28_1,0.13301925770537398,-0.09341936206363895,normal
GSM1021131_N29_1,-0.016649382399561832,-0.09441528731179827,normal
GSM1021132_N32_1,0.37202925948086857,-0.11958475608495488,normal
GSM1021133_114A,-0.0653515786886204,0.13324513036381708,high_grade_dysplasia
GSM1021135_124A,-0.01595100108716239,0.03726535881517244,high_grade_dysplasia
GSM1021136_14A_1,0.024244365779020626,0.09135714096352257,high_grade_dysplasia
GSM1021137_16A_1,0.027605261618647025,0.015198054539121965,high_grade_dysplasia
GSM1021138_17A_1,-0.017442514330987702,0.09308008809869436,high_grade_dysplasia
GSM1021139_19A_1,-0.10345144434048416,-0.020501865092347207,high_grade_dysplasia
GSM1021140_20A_1,-0.09320962691232974,-0.0067743337716406095,high_grade_dysplasia
GSM1021141_21A_1,-0.059437153636383716,-0.014049081963748652,high_grade_dysplasia
GSM1021142_22A_1,-0.017993602721188558,0.042527444956780174,high_grade_dysplasia
GSM1021143_23A_1,-0.010367602532124699,0.0053922052333674735,high_grade_dysplasia
GSM1021144_25A_1,-0.10331488815119942,0.0046559218435584925,high_grade_dysplasia
GSM1021145_26A_1,-0.09668231040070363,-0.0072673044491078235,high_grade_dysplasia
GSM1021146_28A_1,-0.017333542304111715,-0.006826388800715748,high_grade_dysplasia
GSM1021147_35A_1,0.0010594571480044435,-0.02388500230369652,high_grade_dysplasia
GSM1021148_36A_1,-0.02561523591242004,0.03314527899976337,high_grade_dysplasia
GSM1021149_43A_1,0.028524156884047334,0.04332774266569646,high_grade_dysplasia
GSM1021150_49A_1,-0.03984315863895139,0.022224607396792405,high_grade_dysplasia
GSM1021151_50A_1,0.03019466108136597,0.054143121854603266,high_grade_dysplasia
GSM1021156_57A,-0.07096654837272479,0.05455151745671922,high_grade_dysplasia
GSM1021163_70A,-0.03703256991572746,0.04201966051490485,high_grade_dysplasia
GSM1021174_f01A,-0.10508927131921963,0.12049300511873044,high_grade_dysplasia
GSM1021175_f02A,-0.08323310271513631,0.040897525446794564,high_grade_dysplasia
GSM1021176_f03A,-0.03598035240420053,0.07673986981508386,high_grade_dysplasia
GSM1021178_f05A,-0.015791239158862918,-0.022063165587067852,high_grade_dysplasia
GSM1021180_f07A,-0.09476773495807106,0.015943913197086067,high_grade_dysplasia
GSM1021181_f08A,-0.11206100234387674,0.026527819207639355,high_grade_dysplasia
GSM1021182_f10A,-0.07743887294666606,-0.008290735614564367,high_grade_dysplasia
GSM1021183_f11A,-0.029764067531731345,-0.009482202197003289,high_grade_dysplasia
GSM1021134_117A,0.0019401462203107206,0.0817107116997849,low_grade_dysplasia
GSM1021152_51A_1,-0.01894156676168274,-0.0353140213771,low_grade_dysplasia
GSM1021153_54A_1,-0.01912269635324021,-0.0026506945396912087,low_grade_dysplasia
GSM1021154_55A_1,-0.06610378596668601,-0.011785456943590702,low_grade_dysplasia
GSM1021155_56A_1,0.007509449342579649,0.03735611486212553,low_grade_dysplasia
GSM1021157_60A_1,0.07887520202680152,-0.002151981640082559,low_grade_dysplasia
GSM1021158_65A_1,-0.027470434699121617,-0.029263825328323226,low_grade_dysplasia
GSM1021159_66A_1,-0.030247626460416104,0.04807134408209457,low_grade_dysplasia
GSM1021160_67A_1,-0.051339888662567626,0.006523050564650842,low_grade_dysplasia
GSM1021161_68A_1,-0.04943332892044024,-0.006022861910945118,low_grade_dysplasia
GSM1021162_69A_1,-0.0626366457976974,0.014177095365511056,low_grade_dysplasia
GSM1021164_76A_1,-0.06875650552649686,0.022306119581837064,low_grade_dysplasia
GSM1021165_79A_1,-0.033851825643880576,0.004282902142537242,low_grade_dysplasia
GSM1021166_81A_1,-0.08758494626174666,0.005837747181512225,low_grade_dysplasia
GSM1021167_83A_1,1.1722264992165226,0.11482193438882081,low_grade_dysplasia
GSM1021168_84A_1,-0.07924454824947995,0.034286014677352705,low_grade_dysplasia
GSM1021169_86A,-0.04036344294450825,0.03375039965309925,low_grade_dysplasia
GSM1021170_87A_1,-0.03584358893154995,0.07304678637698962,low_grade_dysplasia
GSM1021171_88A_1,-0.05417438434676517,0.02185604323811617,low_grade_dysplasia
GSM1021172_91A,-0.012931174600983187,0.001882033651000039,low_grade_dysplasia
GSM1021173_95A,0.10072995301375928,0.09483290274115072,low_grade_dysplasia
GSM1021184_13C_1,0.05730769424692943,-0.046273331002954166,adenocarcinoma
GSM1021185_22C_1,-0.025681155404230962,-0.08174174219690865,adenocarcinoma
GSM1021186_23C_1,-0.032305850649656284,-0.05674329085700971,adenocarcinoma
GSM1021187_25C_1,-0.0756245307644835,-0.06198602809130582,adenocarcinoma
GSM1021188_28C_1,-0.0007053157626191219,-0.0399899905260703,adenocarcinoma
GSM1021189_29C,0.0171660749494528,0.667600487918289,adenocarcinoma
GSM1021190_31C_1,-0.07667916989415821,0.0158410950323059,adenocarcinoma
GSM1021191_33C_1,-0.04077020960291102,-0.05365233647059064,adenocarcinoma
GSM1021192_35C_1,0.006388156572077452,-0.060121011826371966,adenocarcinoma
GSM1021193_36C_1,-0.021799428666408882,-0.06706971344680289,adenocarcinoma
GSM1021194_37C_1,0.12702602771283972,-0.08518636331707873,adenocarcinoma
GSM1021195_38C_1,-0.004862214796171143,-0.07657815451967506,adenocarcinoma
GSM1021196_39C_1,-0.027995242024554765,-0.07146507307751156,adenocarcinoma
GSM1021197_40C_1,-0.09464018997864233,-0.068273155864371,adenocarcinoma
GSM1021198_42C_1,-0.009702004566597769,-0.07250853981441042,adenocarcinoma
GSM1021199_44C_1,-0.007841891857087712,-0.08675083608078688,adenocarcinoma
GSM1021200_45C_1,-0.0919963059712175,-0.04518531495086958,adenocarcinoma
GSM1021201_49C_1,0.008882515513183342,-0.025875998741908816,adenocarcinoma
GSM1021202_53C_1,-0.044789866166845355,-0.018697364590811647,adenocarcinoma
GSM1021203_56C_1,0.038957584539372744,-0.03603251897773978,adenocarcinoma
GSM1021204_60C,-0.00716770434471927,0.10838674067358355,adenocarcinoma
GSM1021205_76C_1,-0.07289068879250678,-0.03899807661674553,adenocarcinoma
GSM1021206_77C,-0.013827698551505936,0.04139237276549202,adenocarcinoma
GSM1021207_86C_1,-0.06254994276634851,-0.01664240759111482,adenocarcinoma
GSM1021208_89C,0.042012779324116685,0.10511759359863772,adenocarcinoma
