,PC 1 (0.7406620946560083),PC 2 (0.055440899607055984),type
PT19,-0.6457579784329586,0.14818206526633115,HCC
PT62,-0.011278672217026582,-0.19037799482876958,HCC
PT21,-0.25995660065916953,-0.06885306445605249,HCC
PT63,-0.49923799473078756,-0.04846227013794834,HCC
PT46,-0.3444276132674941,-0.09073445366001552,HCC
PT60,-0.550050233533761,-0.0836941988159335,HCC
PT8,0.160052149444004,0.19349271806810525,HCC
PT66,-0.5439868325017514,-0.18065810141170371,HCC
PT17,-0.657360406778326,-0.05489039908452889,HCC
PT58,-0.5744695081270065,-0.1625690457101969,HCC
PT61,-0.6836988823825769,-0.12441971650825506,HCC
PT24,-0.7202470971715434,0.12837205512915673,HCC
PT25,0.17882486814229936,-0.11364120332684402,HCC
PT54,-0.5451944570086512,-0.08449417206449247,HCC
PT83,-0.5819181599205597,0.1312340558353781,HCC
PT88,-0.6266244051091253,0.1005575418195441,HCC
PT85,-0.05558410951431738,0.02441863908599168,HCC
PT18,-0.5331656087062681,-0.05517084888689639,HCC
PT73,-0.6312523369079457,-0.04915559727648682,HCC
PT40,-0.18374005246419825,-0.2164650523845216,HCC
PT104,-0.5972234477392594,-0.17074345386749443,HCC
PT53,0.0662282538570322,-0.10699931893709395,HCC
PT78,-0.48013822005930995,-0.1768659153004678,HCC
PT16,0.8258125977974646,-0.21700395907735984,HCC
PT97,-0.6169412441280641,0.09610727407024776,HCC
PT41,-0.6486759332511127,-0.03849705292893066,HCC
PT57,-0.6167606508734109,1.2717036868172964,HCC
PT99,-0.5792881605677254,-0.1401558838891274,HCC
PT101,-0.5060331751195203,0.12056343828386887,HCC
PT76,-0.510139282810226,-0.07485230633241247,HCC
PT98,-0.5471320786124171,0.015719970532667025,HCC
PT6,-0.6578137353238512,0.14918758041870075,HCC
PT29,-0.5854936394846437,-0.04560289143054621,HCC
PT26,-0.6222952688710622,0.1751409538347143,HCC
PT3,-0.2485101458594257,0.04871499289382172,HCC
PT34,-0.5408005744936788,0.14352074532082204,HCC
PT72,-0.6879841343510247,-0.0157943678334042,HCC
PT31,-0.5617053144786417,-0.037474094297341075,HCC
PT22,-0.3749973925015422,-0.028563633922010136,HCC
PT32,-0.7004252191933502,0.25215080632374776,HCC
PT102,-0.5785410777710353,-0.024356196234619695,HCC
PT103,-0.6353907245313741,-0.04315202250950122,HCC
PT100,-0.4616044830059942,0.015563047403632327,HCC
PT5,-0.4885667659941176,-0.1335567755017716,HCC
PT4,-0.4358904768133491,0.07079826392527512,HCC
PT7,-0.6341166994868349,0.013971656930803308,HCC
PT11,-0.5956823010736083,0.16976464715098016,HCC
PT23,-0.7022849066669448,0.1581412494209533,HCC
PT36,-0.5667122359411142,-0.09592613653179517,HCC
PT47,0.6323517166338647,0.08982067385980383,HCC
PT70,0.8526143606158472,-0.011044990164122765,HCC
PT84,-0.627549680688335,0.10331530693031044,HCC
PT14,-0.63460238643976,-0.034584035845849584,HCC
PT37,-0.5282247193981132,-0.1680733241929528,HCC
PT82,-0.6457528273776855,-0.07559084751234067,HCC
PT51,0.6234782354500897,0.05603198575759801,HCC
PT115,-0.5581296230067957,-0.1070099570703471,HCC
PT109,-0.5354786762582056,0.07765360839489528,HCC
PT107,-0.5824673053603808,-0.38950841048678303,HCC
PT110,-0.6258855884388856,-0.11123610664966244,HCC
PT30,-0.5025629781683297,-0.044109439466626946,HCC
PT33,-0.603257566792742,-0.06400273952935694,HCC
PT96,-0.6425866392355656,-0.16167760982047957,HCC
PT79,-0.5686129981005421,0.04384745383563489,HCC
PT94,-0.3613016275160991,-0.23721978213346556,HCC
PT95,-0.5797026136282397,-0.08767045552526029,HCC
PT93,-0.5461652982104087,0.04753110344810613,HCC
PT114,-0.5455663400441002,-0.13981639858703243,HCC
PT35,-0.639549403149049,0.0012121511283197995,HCC
PT44,-0.641594040760414,0.03386736217107751,HCC
PT2,-0.6004976317922748,0.0255139925727298,HCC
PT1,-0.6463185744157341,0.19215010484724954,HCC
PT43,-0.5989806716247975,0.11265102733392748,HCC
PT48,-0.5706414538393522,-0.04319725576833548,HCC
PT80,-0.45214350546040494,-0.06067344735245352,HCC
PT81,-0.46295447310656246,-0.10415269430247295,HCC
PT86,-0.47218755785934247,-0.1609010362942562,HCC
PT87,-0.5335179399023472,-0.11245340758515368,HCC
PT89,-0.6191157407677323,0.07883974820695282,HCC
PT90,0.1984094755673907,0.026492710366940786,HCC
PT105,-0.5800654659794069,0.007746525281282561,HCC
PT106,-0.4565900197480048,0.1346561359937563,HCC
PT113,0.051124816813664146,-0.00942732451132124,HCC
PT112,-0.6161890868258211,0.04174408825315917,HCC
PT111,-0.6146788051146861,0.004236775203290091,HCC
PT108,-0.3699588331761795,-0.15442787758328816,HCC
PT9,-0.5869413391524239,-0.1788193514440882,HCC
PT10,-0.5657956994407226,0.18209542197612172,HCC
PT12,-0.5083892562004062,-0.2635160927840126,HCC
PT13,-0.33778630315863756,-0.1274127468879752,HCC
