feature,value
NM_144987,0.0005280714815064
NM_013290,0.0004177131975857
ENST00000322831,0.0005110825248714
NM_001625,0.0004694022667547
lincRNA:chr7:226042-232442_R,0.0006184123340154
NM_032391,0.0003717381681529
ENST00000238571,0.0003645106255989
ENST00000444271,0.0003612203416797
NM_005937,0.0004759274442206
NM_152493,0.000371266032123
lincRNA:chr8:104254399-104295074_F,0.0005272739725822
NM_014736,0.0004604961979928
ENST00000414816,0.0004699936476633
NM_017871,0.0006228710459681
NR_028328,0.0004606719841768
NM_000266,0.0006120731523134
NM_182501,0.0004235036847276
NM_174905,0.0005256097105836
ERCC-00071_128,0.0004812340080708
ERCC-00142_99,0.0003394672062419
NM_138783,0.0005893481234829
NM_002610,0.0004158589217074
NM_001916,0.0003084670519616
NM_002196,0.0004132233575282
NM_015411,0.0005243288702694
NM_138330,0.0006300689285434
NM_003725,0.0004333026576556
NM_021804,0.0005542901262452
NM_015326,0.0029267259269575
NM_020974,0.0004012905321767
NM_001005515,0.000462488854387
NM_001014811,0.0005779910824408
NR_015421,0.0005811520380106
NM_033143,0.0004423454442415
lincRNA:chr8:145986196-145991421_F,0.0003997740002988
NM_176819,0.0004987559570932
NM_006472,0.0006313161582108
lincRNA:chrX:65009725-65085200_R,0.0004845438901672
lincRNA:chr5:124738151-124748189_F,0.0006209755741262
NM_003314,0.0005383066932632
NM_181515,0.0036684430265142
lincRNA:chr3:13689769-13695947_R,0.0005626014730034
NM_001004453,0.000503971518583
NM_024074,0.0041670770101103
NM_152778,0.0005584569189193
NM_144670,0.000440081569738
NM_198468,0.0004814478314789
XM_003118883,0.0004887048273994
NM_213653,0.0004617990926688
A_33_P3344521,0.0007159161724224
NM_032553,0.0004393967061355
lincRNA:chr8:101925424-101930749_R,0.0005153088101191
ERCC-00134_68,0.0004147939569418
BC037261,0.0005177198166087
lincRNA:chr1:93775666-93811374_R,0.0004645360209306
AJ298317,0.0004597088699608
NM_002466,0.0005407819973913
XM_003119816,0.0003252786776869
NM_003673,0.0005073901130577
NR_026903,0.0004611002447959
ENST00000413603,0.0002618892097025
NM_015695,0.0005483268940273
NM_003060,0.0005435887209454
NM_181672,0.0006210722988414
NM_178523,0.0004803067997368
NM_000625,0.0005056309578743
lincRNA:chr12:59990908-60003558_R,0.0005176917341157
NM_007122,0.0006269440835132
NM_006497,0.0003655619466253
NM_006389,0.0002698515062244
lincRNA:chr3:62935685-63116160_R,0.0005117000934108
A_33_P3304092,0.0004627866580617
NM_004572,0.0003767357779934
ENST00000272427,0.000506331570473
NM_015534,0.0003858382980258
NM_017844,0.0004790160753327
NM_031271,0.0004798417770439
NM_013448,0.0003360974994201
NM_001039780,0.0003836144488059
ERCC-00024_60,0.0006928781489782
NR_027447,0.000483471318073
NM_001039469,0.0004403697402973
lincRNA:chr13:48450924-48481320_F,0.0005113770610476
ENST00000370143,0.0004427750158574
NM_001080512,0.0005137763228869
NM_207672,0.0005659780244845
NM_024656,0.0004756318846749
A_33_P3236213,0.0004783302607395
NM_003826,0.0001838598433944
ENST00000414824,0.0005776093752728
NM_152468,0.0006435133230048
NM_005086,0.0004851970097894
NM_003500,0.0004402704774764
XR_108657,0.0004402027697834
NM_006669,0.0006431171139757
NM_016022,0.0004070742803786
ERCC-00016_169,0.000462423942388
NM_001013841,0.0005481419844778
NM_001040147,0.0004924595859515
lincRNA:chr9:132096359-132104173_R,0.0006650884153459
NM_005633,0.0004331742050575
NM_005275,0.0003248019858655
NR_036481,0.000328668283316
lincRNA:chr13:44717350-44723025_F,0.0004388816474639
NM_148674,0.0003833327444341
NM_001116,0.0005111727579117
ENST00000450304,0.0003688539473792
ERCC-00086_228,0.0003951475017303
XR_109177,0.000590655619863
lincRNA:chr2:81861889-82101789_F,0.0006786332821594
NM_174916,0.000455507281848
CR627448,0.0005270437737344
NM_001972,0.000387188571524
NM_016578,0.0005684010370381
lincRNA:chr8:74964574-75012085_F,0.0007956904730124
NR_034104,0.0002315138752518
NM_019008,0.0004132569997632
NM_001193636,0.0005626465672567
ENST00000391700,0.0004521739642576
NM_024312,0.0006563170851673
NM_003617,0.0003398692379538
A_33_P3329038,0.0005410230474726
NM_000125,0.000207551498605
NM_001855,0.000512992648069
lincRNA:chr9:21930388-21932738_F,0.0004729832711576
NM_032608,0.0004313232067433
XM_002346774,0.0005577531684899
lincRNA:chr19:28269395-28283939_R,0.0008025840874396
NM_207582,0.0003499302199471
lincRNA:chr10:31600144-31607418_R,0.00044599158527
NM_000493,0.0004825552582648
ENST00000376357,0.0006421856962878
NM_003460,0.0900665685435187
NM_002704,0.0005779256288632
ENST00000302481,0.0005384639998196
NM_006406,0.0006878615872472
A_33_P3264960,0.0005106126872779
AK127323,0.0003853990222729
lincRNA:chr8:138387843-138421643_F,0.0005814765243683
ENST00000262637,0.0005173392625106
lincRNA:chr15:25363491-25364889_F,0.000532261015264
NM_006249,0.0004605114569456
NM_001013438,0.0019367680034331
NM_000549,0.0005665179606461
NM_004896,0.0005559216856399
NM_032490,0.000629366183948
NM_001013257,0.0003234417700218
NM_017459,0.000480231920063
NM_002252,0.0006343868615611
lincRNA:chr3:149784985-149796785_F,0.1461363451627439
NM_018029,0.0005009682754885
NM_014999,0.0003107616973078
