,PC 1 (0.41058224067600263),PC 2 (0.10229980116764831),type
GSM1823702_252800417016_S01_GE1_107_Sep09_1_2,-0.20769827455051362,-0.3216897338077222,normal
GSM1823703_252800417016_S01_GE1_107_Sep09_2_1,-0.16853805083584372,-0.2089812056913771,normal
GSM1823704_252800416877_S01_GE1_107_Sep09_2_3,-0.8795749158037899,-0.030166363828665558,normal
GSM1823705_252800416894_S01_GE1_107_Sep09_1_1,-0.4333214156172511,-0.054509335010616854,normal
GSM1823706_252800416894_S01_GE1_107_Sep09_1_3,-0.5476093145335627,0.1739137152875002,normal
GSM1823707_252800416894_S01_GE1_107_Sep09_2_1,-0.3678054293148787,-0.11236246853565456,normal
GSM1823708_252800416894_S01_GE1_107_Sep09_2_3,-0.04181527045250373,-0.19648366043558482,normal
GSM1823709_252800416859_S01_GE1_107_Sep09_1_1,-0.43669772101353604,-0.3291309592012007,normal
GSM1823710_252800416923_S01_GE1_107_Sep09_1_1,-0.5084913696833692,-0.5213511222779127,normal
GSM1823711_252800416923_S01_GE1_107_Sep09_1_3,-0.35750383545629666,-0.12136875665225373,normal
GSM1823712_252800416923_S01_GE1_107_Sep09_2_1,-0.6924446606149584,-0.3520424811415576,normal
GSM1823713_252800416879_S01_GE1_107_Sep09_1_1,-0.05540786355849023,-0.25426909709334905,normal
GSM1823714_252800416923_S01_GE1_107_Sep09_2_3,-0.27018267636095666,-0.2991075393194336,normal
GSM1823715_252800416880_S01_GE1_107_Sep09_1_1,-0.5083685855325241,-0.5535023510988565,normal
GSM1823716_252800416880_S01_GE1_107_Sep09_1_3,-0.28733215035879345,0.07855696606133122,normal
GSM1823717_252800416920_S01_GE1_107_Sep09_1_2,-0.47467287589814716,-0.20971967020477256,normal
GSM1823718_252800416870_S01_GE1_107_Sep09_2_1,-0.6318056819372737,-0.2201110913083901,normal
GSM1823719_252800416870_S01_GE1_107_Sep09_2_4,-0.6387250402423753,-0.3048049363269758,normal
GSM1823720_252800416871_S01_GE1_107_Sep09_1_3,-0.629852662746998,-0.09556358740087878,normal
GSM1823721_252800416880_S01_GE1_107_Sep09_2_1,-0.7927625205746107,-0.15142341103178283,normal
GSM1823722_252800416871_S01_GE1_107_Sep09_1_4,-0.2812746588842698,-0.263637695604796,normal
GSM1823723_252800416871_S01_GE1_107_Sep09_2_3,-0.4880728751683034,-0.19775836638857705,normal
GSM1823724_252800416871_S01_GE1_107_Sep09_2_4,-0.34007559354451417,-0.2190216287461722,normal
GSM1823725_252800416873_S01_GE1_107_Sep09_1_4,-0.6409624291334706,-0.22989145702526573,normal
GSM1823726_252800416873_S01_GE1_107_Sep09_2_3,-0.4951243921765495,-0.2683172219959627,normal
GSM1823727_252800416903_S01_GE1_107_Sep09_1_3,-0.3813322460602671,-0.13086384152357033,normal
GSM1823728_252800416903_S01_GE1_107_Sep09_1_4,-0.5021404263695598,-0.04538209964062739,normal
GSM1823729_252800416903_S01_GE1_107_Sep09_2_3,0.06848203199173356,-0.32870424985226143,normal
GSM1823730_252800416903_S01_GE1_107_Sep09_2_4,0.05026597136352967,-0.4239714247175461,normal
GSM1823731_252800416904_S01_GE1_107_Sep09_1_3,-0.34922484640305407,-0.2608213640263511,normal
GSM1823732_252800416881_S01_GE1_107_Sep09_2_1,-0.5534999200733086,0.15327426292532445,normal
GSM1823733_252800416905_S01_GE1_107_Sep09_2_4,-0.2479884986898637,-0.22350233787314794,normal
GSM1823734_252800416905_S01_GE1_107_Sep09_1_3,-0.5586948090152766,-0.19577638257428315,normal
GSM1823735_252800416905_S01_GE1_107_Sep09_1_4,-0.7128591832780102,-0.2587846871778342,normal
GSM1823736_252800416925_S01_GE1_107_Sep09_1_1,-0.694450972756697,-0.3323333377394729,normal
GSM1823737_252800416881_S01_GE1_107_Sep09_2_3,-0.37204291181519555,-0.11887077664050448,normal
