feature,value
1007_s_at,0.0001002614322685
1053_at,0.000151945176039
117_at,0.0001184683552333
121_at,7.553162455248241e-05
1255_g_at,8.993286090040465e-05
1294_at,5.6968124773616366e-05
1316_at,0.0001241298748294
1320_at,0.0001281736643935
1405_i_at,0.0001441601838842
1431_at,9.98579173250004e-05
1438_at,0.0001095196635915
1487_at,0.000133841532115
1494_f_at,0.0001276262151575
1598_g_at,0.0015859373624538
160020_at,0.0001716352864496
1729_at,0.0001388665072982
177_at,0.0001344129806997
1773_at,0.0001553819155851
179_at,0.000186702637169
1861_at,8.912104819120296e-05
200000_s_at,0.0001717945042182
200001_at,0.0001796790944653
200002_at,0.0001511299373373
200003_s_at,7.801988548499583e-05
200004_at,0.0001542964654048
200005_at,0.0001604630116481
200006_at,0.0001395314621098
200007_at,7.117312790497268e-05
200008_s_at,0.0001761797787469
200009_at,0.0001034204211716
200010_at,0.0001502196001379
200011_s_at,0.0010206754183633
200012_x_at,0.000124053441382
200013_at,0.0001768101487137
200014_s_at,0.0001541747294245
200015_s_at,0.0001743897426562
200016_x_at,0.0001509498363334
200017_at,0.0001216069737797
200018_at,0.0001645829721714
200019_s_at,0.0001824806623518
200020_at,0.0001273392714636
200021_at,0.0001026463000689
200022_at,0.0001025075355335
200023_s_at,0.0001848634286185
200024_at,0.0001436325904905
200025_s_at,0.000117632352971
200026_at,0.0008800841288207
200027_at,0.000103686514186
200028_s_at,0.0001249013803909
200029_at,0.0001043769552498
200030_s_at,0.000623842546564
200031_s_at,9.770933704121712e-05
200032_s_at,0.0018082762893181
200033_at,9.312422178153132e-05
200034_s_at,0.000109931885969
200035_at,0.0001029500958076
200036_s_at,0.00016078731702
200037_s_at,0.0001523409877501
200038_s_at,0.0001410944689676
200039_s_at,0.0001203868192082
200040_at,0.0001079219690306
200041_s_at,0.0001376256399999
200042_at,0.0001523851308367
200043_at,0.0001166148863587
200044_at,0.000153077740814
200045_at,0.0001308692558506
200046_at,0.0021215045365248
200047_s_at,0.0001104105493649
200048_s_at,0.000128814206484
200049_at,0.0004143129119077
200050_at,0.0001148326858747
200051_at,0.0001258749190493
200052_s_at,0.0001446737563463
200053_at,0.0002283452328982
200054_at,0.0001312509710973
200055_at,0.0007773594875715
200056_s_at,0.0001359596702842
200057_s_at,0.0004480744510102
200058_s_at,8.43996595441633e-05
200059_s_at,0.0001430733154924
200060_s_at,0.000129756754467
200061_s_at,0.0007479044398377
200062_s_at,0.0001138734284259
200063_s_at,0.0001536409693788
200064_at,0.0001405399210939
200065_s_at,0.0001285415734278
200066_at,5.556177579710198e-05
200067_x_at,0.0003367585296879
200068_s_at,0.0002175928006138
200069_at,0.0001474948265318
200070_at,0.0001199435190055
200071_at,0.0001304252136019
200072_s_at,0.0001268051172239
200073_s_at,0.0001166882987919
200074_s_at,9.821763525513232e-05
200075_s_at,0.0010077927457893
200076_s_at,0.0001404974339181
200077_s_at,0.0001207071068777
200078_s_at,9.247258568400846e-05
200079_s_at,0.0001340952441646
200080_s_at,8.500768904726653e-05
200081_s_at,0.0013725479008729
200082_s_at,0.0001768703337503
200083_at,0.0001418760308467
200084_at,0.0001495210802722
200085_s_at,0.0005039872288779
200086_s_at,9.633651931541532e-05
200087_s_at,0.0001269636278182
200088_x_at,0.0001037538943536
200089_s_at,0.0001386408069706
200090_at,8.014999340888492e-05
200091_s_at,0.0001247142961635
200092_s_at,0.0001566880779058
200093_s_at,0.0001194068727062
200094_s_at,0.0001185223274899
200095_x_at,7.32981276360302e-05
200096_s_at,0.0001288089233536
200097_s_at,0.0001156327033729
200098_s_at,0.0001490179839162
200099_s_at,0.0001315942140065
200593_s_at,0.0001372617163001
200594_x_at,0.0001014302164461
200595_s_at,9.537464319939396e-05
200596_s_at,9.038353411376964e-05
200597_at,0.0001431153525028
200598_s_at,0.0001140443518701
200599_s_at,0.0003635903511264
200600_at,0.0008054446454611
200601_at,0.0034420314241283
200602_at,0.0001323303062512
200603_at,0.0001062596601041
200604_s_at,0.0001650526607021
200605_s_at,0.0001224934401262
200606_at,0.0001237535002371
200607_s_at,0.0001022402321004
200608_s_at,0.0001568708326817
200609_s_at,8.312895300993229e-05
200610_s_at,0.0001490854515836
200611_s_at,9.231179998345627e-05
200612_s_at,0.0001164956126031
200613_at,0.0001100236267171
200614_at,0.0001176068220944
200615_s_at,0.0001373393227887
200616_s_at,0.0001569023710298
200617_at,0.0001298989651266
200618_at,0.0001529374546087
200619_at,0.0001346479583455
200620_at,0.0001077194344352
200621_at,0.0001421991982213
200622_x_at,0.0004240621555143
200623_s_at,0.0001211649239145
200624_s_at,0.0001148174909356
200625_s_at,0.0001204955100451
200626_s_at,0.0001006057697359
200627_at,0.0001455786325968
200628_s_at,0.0001402369365824
200629_at,0.0001024513330303
200630_x_at,0.0001275346501867
200631_s_at,8.829761954086827e-05
200632_s_at,0.0001383834924943
200633_at,0.0003849932191198
200634_at,0.0001418903919118
200635_s_at,8.885761455011713e-05
200636_s_at,0.0001175489113875
200637_s_at,0.0001011284330589
200638_s_at,0.0001168812751934
200639_s_at,0.0001063593533874
200640_at,8.187334481949972e-05
200641_s_at,0.0001644398303755
200642_at,0.0001270763289259
200643_at,7.870130698291804e-05
200644_at,0.0001471768242433
200645_at,0.0001042079895025
200646_s_at,0.0001008942855572
200647_x_at,9.590898227293838e-05
200648_s_at,0.0001017791827145
200649_at,9.070058406131543e-05
200650_s_at,0.0001048460441665
200651_at,0.0001715117579421
200652_at,0.0001234338500994
200653_s_at,0.0001149513408986
200654_at,0.0001024954611079
200655_s_at,0.0001380549107422
200656_s_at,0.0001410739486395
200657_at,0.0001667881545695
200658_s_at,0.000180531562314
200659_s_at,0.0003219090840288
200660_at,0.0008103148271581
200661_at,0.0001266789129479
200662_s_at,0.0001740501961408
200663_at,0.0001434837314008
200664_s_at,8.079774928078006e-05
200665_s_at,7.617006670194759e-05
200666_s_at,0.0001825698922287
200667_at,0.0001557256973936
200668_s_at,0.0001571200962869
200669_s_at,0.0001478804859123
200670_at,0.0001806138513351
200671_s_at,0.0001576739314318
200672_x_at,9.746994536592967e-05
200673_at,9.59023669099138e-05
200674_s_at,0.0001564303632528
200675_at,0.0003326485234396
200676_s_at,0.0001050965824624
200677_at,0.0001753734469
200678_x_at,9.07630442104208e-05
200679_x_at,7.735239583830738e-05
200680_x_at,0.001214685859841
200681_at,0.0001151770889963
200682_s_at,0.0001182102691726
200683_s_at,0.0001441247008992
200684_s_at,0.0001020184756766
200685_at,0.0008855775202266
200686_s_at,7.644389801315754e-05
200687_s_at,7.305794789500331e-05
200688_at,0.0001494842836592
200689_x_at,0.0030774895860457
200690_at,0.0001097326810968
200691_s_at,0.0001520402212964
200692_s_at,0.0001633289842718
200693_at,0.0001182924208087
200694_s_at,0.0001178806324284
200695_at,0.0002207493839012
200696_s_at,0.0001435814595409
200697_at,0.0001549778677298
200698_at,0.0001662898176893
200699_at,0.0001307952726134
200700_s_at,0.0001602615016047
200701_at,0.0001331196614421
200702_s_at,0.0001304706785424
200703_at,0.0001534082792005
200704_at,0.0001639488349406
200705_s_at,0.0001188172646236
200706_s_at,0.0001580684418681
200707_at,0.0001347590726807
200708_at,0.0002089002530881
200709_at,0.0001491014550886
200710_at,0.0001595594818473
200711_s_at,0.0001866794356364
200712_s_at,8.035112014425113e-05
200713_s_at,0.0001899291866243
200714_x_at,0.0001490550336757
200715_x_at,0.0003489558074506
200716_x_at,0.0001242265563416
200717_x_at,9.501127750693128e-05
200718_s_at,0.000108547720046
200719_at,0.0001206510809493
200720_s_at,0.0001176690733938
200721_s_at,0.0001066003461743
200722_s_at,0.0001489212588035
200723_s_at,0.0001009966148981
200724_at,0.0001177847668321
200725_x_at,0.0001085405381836
200726_at,0.0001366994072863
200727_s_at,0.0001497458696331
200728_at,9.732505661356873e-05
200729_s_at,0.0001161293370391
200730_s_at,0.0001404749684762
200731_s_at,0.0001504463249943
200732_s_at,0.0001226505874565
200733_s_at,0.0001251396217035
200734_s_at,0.0001246852612669
200735_x_at,8.673658819734538e-05
200736_s_at,0.0001427766414429
200737_at,0.0001027644290413
200738_s_at,0.0001359852391091
200739_s_at,0.0002391338389213
200740_s_at,0.0015481782142906
200741_s_at,0.0001245908334451
200742_s_at,0.0001458092771407
200743_s_at,0.0001689035350091
200744_s_at,0.0001493526177304
200745_s_at,0.0001638815133923
200746_s_at,0.0001184499030211
200747_s_at,0.000177311120023
200748_s_at,0.0001167653747698
200749_at,0.0001593883110857
200750_s_at,0.0001082116800857
200751_s_at,0.000128169737454
200752_s_at,8.358550238954748e-05
200753_x_at,0.0001519216364956
200754_x_at,0.0001210720142771
200755_s_at,8.684989963241222e-05
200756_x_at,0.0001334598795668
200757_s_at,9.940163300685958e-05
200758_s_at,0.0001694739658932
200759_x_at,0.0002193779037507
200760_s_at,0.0001246533385934
200761_s_at,0.0001860699374007
200762_at,0.0002503424172761
200763_s_at,0.0001153211868501
200764_s_at,0.0003955706916247
200765_x_at,0.0004860431935961
200766_at,0.00013637188087
200767_s_at,0.0001776920645584
200768_s_at,0.0001159289413859
200769_s_at,0.0001441844935427
200770_s_at,0.0001383004442373
200771_at,0.0001467450673716
200772_x_at,0.0001825737175103
200773_x_at,0.0001211846698596
200774_at,0.0001037628016147
200775_s_at,0.0001086076217843
200776_s_at,0.0001471011176
200777_s_at,0.000151044940152
200778_s_at,0.0001652854301713
200779_at,9.547329525713596e-05
200780_x_at,0.0001265449085019
200781_s_at,0.0001135325878858
200782_at,0.0020165738246817
200783_s_at,0.0001279239018133
200784_s_at,0.0001156197120815
200785_s_at,0.0001845520662494
200786_at,0.0001349440484004
200787_s_at,0.0001682294970537
200788_s_at,0.0001187415409819
200789_at,0.0001279854110928
200790_at,0.001082552589563
200791_s_at,0.000128248974725
200792_at,0.000119093142126
200793_s_at,8.943579596026237e-05
200794_x_at,0.0001182921528341
200795_at,0.0001217737259776
200796_s_at,0.0001274360557646
200797_s_at,0.0001263650692775
200798_x_at,0.0001312927053976
200799_at,0.0001120541597337
200800_s_at,0.0001178920398661
200801_x_at,0.0012486191517676
200802_at,0.0001120869376951
200803_s_at,8.199565399541576e-05
200804_at,0.0001161047304144
200805_at,0.0001105367676947
200806_s_at,0.0001231761355206
200807_s_at,0.0001061041250922
200808_s_at,0.0001790806279119
200809_x_at,0.0001091668088183
200810_s_at,0.0002569171225067
200811_at,0.0002133202779114
200812_at,7.484274979940663e-05
200813_s_at,0.0001455633867545
200814_at,0.0001425117465854
200815_s_at,0.0004181482541257
200816_s_at,0.0001188884912617
200817_x_at,0.000133066546909
200818_at,0.0001014329632775
200819_s_at,0.0014194107464522
200820_at,0.0001892843857486
200821_at,0.0001040982233315
200822_x_at,0.0001075895884985
200823_x_at,7.965762803438257e-05
200824_at,0.0002367598616639
200825_s_at,0.0001600373719702
200826_at,0.000117145646246
200827_at,0.001281664594086
200828_s_at,0.0001033875940509
200829_x_at,0.000166649736668
200830_at,0.0001076616214562
200831_s_at,0.0001096919615785
200832_s_at,0.0002668359374476
200833_s_at,0.000163574717203
200834_s_at,0.0037914323296674
200835_s_at,0.000101055778727
200836_s_at,0.0001211704522242
200837_at,0.0001899472517995
200838_at,0.0001769987908758
200839_s_at,0.0001518875305082
200840_at,0.0001023397241621
200841_s_at,0.0001665937520621
200842_s_at,0.0001463574498935
200843_s_at,9.89128865584072e-05
200844_s_at,0.0001563976908229
200845_s_at,0.0001349644968082
200846_s_at,0.0001198168271709
200847_s_at,0.0001314517044697
200848_at,0.0001021457560171
200849_s_at,0.0001097923595422
200850_s_at,0.0001041770271495
200851_s_at,0.0001532813147759
200852_x_at,0.0001136749137549
200853_at,0.0001827958820953
200854_at,0.0001144628656353
200855_at,0.0001406122567458
200856_x_at,0.0001245747278975
200857_s_at,0.000194954739009
200858_s_at,0.0001131098837208
200859_x_at,0.0001085475248169
200860_s_at,0.0001264212941897
200861_at,0.0022338087339081
200862_at,0.0001387698802441
200863_s_at,0.0001390146431414
200864_s_at,0.00016464917436
200865_at,0.0001383839350774
200866_s_at,0.0001440304248141
200867_at,0.0001554766004811
200868_s_at,8.679874213545664e-05
200869_at,0.0001371946611021
200870_at,8.837569582099495e-05
200871_s_at,0.0001656302597503
200872_at,0.0006433332616746
200873_s_at,0.0001042523460305
200874_s_at,0.0001597706499428
200875_s_at,0.0001094930717328
200876_s_at,0.0001223590670791
200877_at,0.00013218211266
200878_at,0.0006531999583312
200879_s_at,0.0001021630231828
200880_at,0.0017370736235615
200881_s_at,0.003332949821704
200882_s_at,0.0001561655093757
200883_at,0.0001261471002855
200884_at,9.87633452977493e-05
200885_at,0.0001079225336485
200886_s_at,0.0001133427673503
200887_s_at,0.0001033760826808
200888_s_at,0.0001540355661144
200889_s_at,0.0001461979469285
200890_s_at,0.000126644938739
200891_s_at,0.0001695577200061
200892_s_at,0.0001064042721515
200893_at,0.0001358644936497
200894_s_at,0.0002613531720135
200895_s_at,0.0001159732274594
200896_x_at,0.0001478503539544
200897_s_at,0.000131808689414
200898_s_at,0.0001777552402276
200899_s_at,9.405953379212515e-05
200900_s_at,0.0015818293863685
200901_s_at,0.0001442544597438
200902_at,0.0001902940793101
200903_s_at,0.0001299776125625
200904_at,9.906012645083848e-05
200905_x_at,0.0001566551096799
200906_s_at,0.0001026696213895
200907_s_at,0.0001359859625028
200908_s_at,7.930395070230606e-05
200909_s_at,0.0001063964648538
200910_at,0.00016019609696
200911_s_at,0.0001274517426944
200912_s_at,0.0001490669256292
200913_at,0.0001392552338799
200914_x_at,0.0001001241549228
200915_x_at,0.0001264973355095
200916_at,0.0001638231320462
200917_s_at,0.0001498629059969
200918_s_at,0.0001116279009734
200919_at,0.0001417037055178
200920_s_at,0.0001565234612117
200921_s_at,0.0001636136190505
200922_at,0.0001182704180156
200923_at,0.000131097853916
200924_s_at,0.0001582938281283
200925_at,0.0001106214996608
200926_at,0.0001183144636854
200927_s_at,0.0001025353100044
200928_s_at,0.000136034199653
200929_at,0.0001174348262568
200930_s_at,0.0001669091521637
200931_s_at,0.0001177838972827
200932_s_at,0.0001060213554425
200933_x_at,0.0010394656869125
200934_at,0.0001492410082762
200935_at,0.0001486421780649
200936_at,0.0001095239498461
200937_s_at,0.0001486408684921
200938_s_at,0.0001097595653601
200939_s_at,0.0001502503974811
200940_s_at,0.0001310404062115
200941_at,0.0003002975909051
200942_s_at,0.0001208435548316
200943_at,0.0001532425205808
200944_s_at,8.406287171112191e-05
200945_s_at,0.0001200640187205
