,PC 1 (0.15598805169672536),PC 2 (0.14183623473406146),type
GSM705467.CEL.gz,0.01192572644783049,0.03653625648877791,B-CELL_ALL
GSM705468.CEL.gz,0.010700814133220634,0.03262030512705718,B-CELL_ALL
GSM705469.CEL.gz,0.011961824803137995,0.02599601998514246,B-CELL_ALL
GSM705470.CEL.gz,-0.008045479058738172,0.015939024247396287,B-CELL_ALL
GSM705471.CEL.gz,0.04099766389667449,0.10009536094717923,B-CELL_ALL
GSM705472.CEL.gz,-0.002538320199789941,0.01585418369287306,B-CELL_ALL
GSM705473.CEL.gz,0.022121390760030075,0.05031592433460195,B-CELL_ALL
GSM705475.CEL.gz,-0.005713564677597232,0.03163146167113242,B-CELL_ALL
GSM705476.CEL.gz,-0.008540812888395604,0.024066336623239575,B-CELL_ALL
GSM705482.CEL.gz,0.0025009337803586764,0.03802421191012312,B-CELL_ALL
GSM705483.CEL.gz,-0.008720218587898525,0.0009357693577184556,B-CELL_ALL
GSM705484.CEL.gz,-0.01520646548683442,-0.0007602410102673751,B-CELL_ALL
GSM705485.CEL.gz,0.03794221900716855,0.08582337692403201,B-CELL_ALL
GSM705486.CEL.gz,0.012940860914546928,0.039951930634870216,B-CELL_ALL
GSM705487.CEL.gz,0.019784576892347413,0.05021523822491235,B-CELL_ALL
GSM705488.CEL.gz,-0.007015498750407352,0.017030637377544906,B-CELL_ALL
GSM705648.CEL.gz,0.014098969642022958,0.07443653657885807,B-CELL_ALL
GSM705649.CEL.gz,0.007766718118584668,0.03053265321284255,B-CELL_ALL
GSM705650.CEL.gz,0.023599322016221013,0.027172378918787078,B-CELL_ALL
GSM705651.CEL.gz,0.020043275892810502,0.01663792222398153,B-CELL_ALL
GSM705652.CEL.gz,-0.0005852857525142646,0.02047062899605536,B-CELL_ALL
GSM705653.CEL.gz,0.04154065309016641,0.005699159736671848,B-CELL_ALL
GSM705654.CEL.gz,0.025193919619317277,0.05340041963110886,B-CELL_ALL
GSM705655.CEL.gz,0.005657313353489431,0.02785752339104216,B-CELL_ALL
GSM705657.CEL.gz,-0.0062804846101742725,0.0008614953327521613,B-CELL_ALL
GSM705658.CEL.gz,0.027493467264172584,0.06853476319379441,B-CELL_ALL
GSM705659.CEL.gz,-0.005760881475929969,0.035410115651996844,B-CELL_ALL
GSM705660.CEL.gz,0.0001462039005243589,0.029654382413367295,B-CELL_ALL
GSM705661.CEL.gz,-0.0025484057978597484,0.033472120964933995,B-CELL_ALL
GSM705663.CEL.gz,0.025740646316580688,0.05492605187543015,B-CELL_ALL
GSM705664.CEL.gz,0.08308611765624824,-0.03626532077440519,B-CELL_ALL
GSM705665.CEL.gz,0.01188094260760498,0.03209742084189892,B-CELL_ALL
GSM705673.CEL.gz,-0.011543790211729354,0.0026216844571831342,B-CELL_ALL
GSM705712.CEL.gz,0.007793811018207276,0.019167233882873915,B-CELL_ALL
GSM705715.CEL.gz,-0.009119022991142561,-0.007030355764421398,B-CELL_ALL
GSM705717.CEL.gz,0.014162401479247641,0.04911083011071001,B-CELL_ALL
GSM705721.CEL.gz,0.01976367731973088,0.04122614610189329,B-CELL_ALL
GSM705722.CEL.gz,0.004454049175610991,0.028262755090859622,B-CELL_ALL
GSM705741.CEL.gz,0.016330934017395805,0.03699754937917259,B-CELL_ALL
GSM705756.CEL.gz,0.046808422951494504,-0.00770833995921992,B-CELL_ALL
GSM705759.CEL.gz,-0.003540201124100853,0.017444747806491415,B-CELL_ALL
GSM705761.CEL.gz,-0.0036889631146480597,0.037360376229987564,B-CELL_ALL
GSM705762.CEL.gz,0.0037501592388275514,0.04319993310535263,B-CELL_ALL
GSM705765.CEL.gz,0.02554220011744588,0.06070556248785079,B-CELL_ALL
GSM705776.CEL.gz,0.030987055948431822,0.061504803015335036,B-CELL_ALL
GSM705777.CEL.gz,0.0020876154032325434,0.03383437409303133,B-CELL_ALL
GSM705778.CEL.gz,0.027714576621913792,0.04690005174833398,B-CELL_ALL
GSM705779.CEL.gz,0.023631654297714372,0.039193831288282535,B-CELL_ALL
GSM705787.CEL.gz,0.0055839888810630565,0.017752922545668647,B-CELL_ALL
GSM705789.CEL.gz,0.03974550034202885,0.10185409771371455,B-CELL_ALL
GSM705818.CEL.gz,0.02625942237978535,0.03497178958891225,B-CELL_ALL
GSM705820.CEL.gz,-0.025518480169363044,0.002586893500412807,B-CELL_ALL
GSM705821.CEL.gz,0.04406697278096762,0.03310561580082342,B-CELL_ALL
GSM705824.CEL.gz,0.028518128477304516,0.056249691206273406,B-CELL_ALL
GSM705825.CEL.gz,0.0676731587520689,0.010524556990021356,B-CELL_ALL
GSM705831.CEL.gz,-0.001632390838714072,0.00793589048013108,B-CELL_ALL
GSM705832.CEL.gz,0.0170318823031835,0.026172976178469455,B-CELL_ALL
GSM705833.CEL.gz,0.016654050794730327,0.0264076177506032,B-CELL_ALL
GSM705834.CEL.gz,0.07278437444746712,-0.025085931153462655,B-CELL_ALL
GSM705835.CEL.gz,0.016358848756436496,0.026500374030752154,B-CELL_ALL
GSM705836.CEL.gz,0.02368431952652421,0.03325072130895347,B-CELL_ALL
GSM705837.CEL.gz,0.04481425662236626,0.00937492498280303,B-CELL_ALL
GSM705838.CEL.gz,0.009742809829720216,0.03259197545303301,B-CELL_ALL
GSM705839.CEL.gz,-0.0022648557122910014,0.03224654064975426,B-CELL_ALL
GSM705841.CEL.gz,0.06621432186604043,-0.017232985100054287,B-CELL_ALL
GSM705842.CEL.gz,0.012143265937662871,0.04191543364718603,B-CELL_ALL
GSM705844.CEL.gz,0.01177408868845908,0.039760433058398346,B-CELL_ALL
GSM705845.CEL.gz,0.04595011957961379,0.10402256059072429,B-CELL_ALL
GSM705846.CEL.gz,0.011816056439852044,0.0024091842645363876,B-CELL_ALL
GSM705848.CEL.gz,0.011629914477656758,0.020413443229454188,B-CELL_ALL
GSM705849.CEL.gz,0.005449722017617073,0.03566745661191218,B-CELL_ALL
GSM705850.CEL.gz,0.06756632613641109,-0.00999940691944272,B-CELL_ALL
GSM705851.CEL.gz,0.035407702307372474,0.06366194735049673,B-CELL_ALL
GSM705852.CEL.gz,0.012583350945191767,0.0301995169094126,B-CELL_ALL
GSM705498.CEL.gz,-0.007811748307161843,-0.0027941385768810497,B-CELL_ALL_TCF3-PBX1
GSM705499.CEL.gz,0.02633125634872106,-0.007276523741145786,B-CELL_ALL_TCF3-PBX1
GSM705500.CEL.gz,0.017132132040223482,-0.01274933079390802,B-CELL_ALL_TCF3-PBX1
GSM705501.CEL.gz,0.06131289595707465,-0.011001094937913559,B-CELL_ALL_TCF3-PBX1
GSM705502.CEL.gz,0.04213442130506935,-0.017545479830403454,B-CELL_ALL_TCF3-PBX1
GSM705503.CEL.gz,0.04507050795662976,-0.03558534415607699,B-CELL_ALL_TCF3-PBX1
GSM705504.CEL.gz,0.03528876704967372,-0.025915685296580258,B-CELL_ALL_TCF3-PBX1
GSM705505.CEL.gz,0.03333266529675191,-0.01482641405226455,B-CELL_ALL_TCF3-PBX1
GSM705506.CEL.gz,0.016238810966669126,-0.007245052366897495,B-CELL_ALL_TCF3-PBX1
GSM705507.CEL.gz,0.03433825503258169,-0.017999193851867545,B-CELL_ALL_TCF3-PBX1
GSM705508.CEL.gz,0.04546161492137552,-0.007939421626997237,B-CELL_ALL_TCF3-PBX1
GSM705510.CEL.gz,0.028638112650640094,-0.02762654804655166,B-CELL_ALL_TCF3-PBX1
GSM705511.CEL.gz,0.028594377429281018,-0.022181691011242163,B-CELL_ALL_TCF3-PBX1
GSM705512.CEL.gz,0.03063814410793439,-0.022124438900376214,B-CELL_ALL_TCF3-PBX1
GSM705513.CEL.gz,0.02422871961511276,0.0008943265578070592,B-CELL_ALL_TCF3-PBX1
GSM705514.CEL.gz,0.03769301528481755,-0.023808234838352548,B-CELL_ALL_TCF3-PBX1
GSM705515.CEL.gz,0.05658841256584202,-0.008924915183686887,B-CELL_ALL_TCF3-PBX1
GSM705516.CEL.gz,0.022258366885584798,-0.006449078821627638,B-CELL_ALL_TCF3-PBX1
GSM705517.CEL.gz,0.01027133879695373,-0.009467619826149071,B-CELL_ALL_TCF3-PBX1
GSM705518.CEL.gz,0.05891916689325012,-0.031131508194579802,B-CELL_ALL_TCF3-PBX1
GSM705519.CEL.gz,0.020367469589821777,-0.01912075473635878,B-CELL_ALL_TCF3-PBX1
GSM705520.CEL.gz,0.010342344040524368,0.00035214233583923826,B-CELL_ALL_TCF3-PBX1
GSM705536.CEL.gz,-0.006946368893834029,0.02414116113541801,B-CELL_ALL_HYPERDIP
GSM705537.CEL.gz,-0.022732059704445896,-0.003369703442257116,B-CELL_ALL_HYPERDIP
GSM705538.CEL.gz,-0.03534794138524593,0.0034728319516299324,B-CELL_ALL_HYPERDIP
GSM705539.CEL.gz,-0.01836597937972061,0.003025172008358556,B-CELL_ALL_HYPERDIP
GSM705540.CEL.gz,-0.022250327970697273,0.000964240715312942,B-CELL_ALL_HYPERDIP
GSM705541.CEL.gz,-0.021179345093097723,0.004942491240939115,B-CELL_ALL_HYPERDIP
GSM705542.CEL.gz,-0.02879060524542469,0.001172020912384299,B-CELL_ALL_HYPERDIP
GSM705543.CEL.gz,-0.03309383339937919,-0.01234471654368892,B-CELL_ALL_HYPERDIP
GSM705544.CEL.gz,-0.03134345622850772,-0.0085168489237287,B-CELL_ALL_HYPERDIP
GSM705545.CEL.gz,-0.0180977836499744,0.004564636313488315,B-CELL_ALL_HYPERDIP
GSM705547.CEL.gz,-0.0323953044299319,0.005405192466687487,B-CELL_ALL_HYPERDIP
GSM705548.CEL.gz,0.007925563544126905,0.00597191637777754,B-CELL_ALL_HYPERDIP
GSM705549.CEL.gz,-0.02712755895285835,0.0008334407806958686,B-CELL_ALL_HYPERDIP
GSM705550.CEL.gz,-0.02279879146026136,0.016984676286190138,B-CELL_ALL_HYPERDIP
GSM705551.CEL.gz,-0.013078507648701203,0.014140218961336305,B-CELL_ALL_HYPERDIP
GSM705552.CEL.gz,-0.0396186774029721,-0.016397081463039007,B-CELL_ALL_HYPERDIP
GSM705553.CEL.gz,-0.023372374897279117,-0.002083363332793576,B-CELL_ALL_HYPERDIP
GSM705554.CEL.gz,-0.005485783531292323,0.02048630483827603,B-CELL_ALL_HYPERDIP
GSM705564.CEL.gz,-0.00822453636445552,0.025439806119641646,B-CELL_ALL_HYPERDIP
GSM705573.CEL.gz,-0.020514500494086197,0.006525019496701936,B-CELL_ALL_HYPERDIP
GSM705582.CEL.gz,0.0027295082429510636,0.01816379633686238,B-CELL_ALL_HYPERDIP
GSM705593.CEL.gz,-0.022272478707948278,0.006689749793295964,B-CELL_ALL_HYPERDIP
GSM705600.CEL.gz,-0.028257517575479958,-0.0017784427024120002,B-CELL_ALL_HYPERDIP
GSM705601.CEL.gz,-0.014164717425573578,0.012236471967713755,B-CELL_ALL_HYPERDIP
GSM705606.CEL.gz,-0.0060605281513621675,0.019987029749570468,B-CELL_ALL_HYPERDIP
GSM705614.CEL.gz,-0.025354850282435105,0.006564336473089061,B-CELL_ALL_HYPERDIP
GSM705616.CEL.gz,-0.022030631491217284,0.008060811240084351,B-CELL_ALL_HYPERDIP
GSM705617.CEL.gz,-0.008112166477267138,0.0032720567537875512,B-CELL_ALL_HYPERDIP
GSM705619.CEL.gz,-0.023253907529485647,0.010583544664084815,B-CELL_ALL_HYPERDIP
GSM705622.CEL.gz,-0.02870610379853795,-0.0033872213127167845,B-CELL_ALL_HYPERDIP
GSM705623.CEL.gz,-0.008270321491967228,-0.001453037918214639,B-CELL_ALL_HYPERDIP
GSM705624.CEL.gz,-0.03567969531838291,-0.006025807991232689,B-CELL_ALL_HYPERDIP
GSM705625.CEL.gz,-0.025653828093029032,-0.023221726412237964,B-CELL_ALL_HYPERDIP
GSM705626.CEL.gz,0.023098291704101347,0.036497910331898406,B-CELL_ALL_HYPERDIP
GSM705627.CEL.gz,-0.016540796696750026,0.025400735272588165,B-CELL_ALL_HYPERDIP
GSM705629.CEL.gz,-0.018282293694679014,-0.013165635462903334,B-CELL_ALL_HYPERDIP
